username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|Translation|address|latitude|longitude|latlongerr
TelenoticiasPR|2018-03-31 10:14:54|1|2|Auto se estrella contra casa de 100 años que estaba a la venta #EEUU -  https://trib.al/bsSl8kP   pic.twitter.com/lHJJ1pNEuu|Auto se estrella contra casa de 100 años que estaba a la venta #EEUU -     |false|980086035030904833|/TelenoticiasPR/status/980086035030904833|Auto crashes into 100-year-old house that was for sale #EEUU - https://trib.al/bsSl8kP pic.twitter.com/lHJJ1pNEuu||||
TelenoticiasPR|2017-10-21 11:46:27|6|26|Buscan prohibir cobro de peajes tras paso de huracán María -  https://trib.al/fHayJwS  |Buscan prohibir cobro de peajes tras paso de huracán María -    |false|921764629851922434|/TelenoticiasPR/status/921764629851922434|They seek to prohibit toll collection after Hurricane Maria pass - https://trib.al/fHayJwS||||
TelenoticiasPR|2017-10-03 15:28:06|1|1|WIC flexibiliza servicios y paquetes de alimentos -  https://trib.al/e7YfNcE   pic.twitter.com/675j44h8VB|WIC flexibiliza servicios y paquetes de alimentos -     |false|915297426226982916|/TelenoticiasPR/status/915297426226982916|WIC makes food packages and services more flexible - https://trib.al/e7YfNcE pic.twitter.com/675j44h8VB||||
TelenoticiasPR|2018-02-11 20:40:17|62|50|Personal de la AEE ya se encuentra en la subestación de Monacillos para atender el incendio #ApagonAEE -  https://trib.al/Lsu2bxp   pic.twitter.com/aTIPXGGCq1|Personal de la AEE ya se encuentra en la subestación de Monacillos para atender el incendio #ApagonAEE -     |false|962863899648364545|/TelenoticiasPR/status/962863899648364545|PREPA staff is already at the Monacillos substation to attend the #ApagonAEE fire - https://trib.al/Lsu2bxp pic.twitter.com/aTIPXGGCq1||||
TelenoticiasPR|2018-03-30 20:00:13|25|39|Cientos de perritos en espera de un hogar y mucho amor -  https://trib.al/DL4TnIr   pic.twitter.com/bZl4HTS8gU|Cientos de perritos en espera de un hogar y mucho amor -     |false|979870947447656448|/TelenoticiasPR/status/979870947447656448|Hundreds of puppies waiting for a home and lots of love - https://trib.al/DL4TnIr pic.twitter.com/bZl4HTS8gU||||
TelenoticiasPR|2017-09-11 07:43:22|4|3|Sargento adscrito a la Fortaleza atropella a peatón en Arecibo  http://trib.al/oHFRnAH   pic.twitter.com/o3QKRWnrle|Sargento adscrito a la Fortaleza atropella a peatón en Arecibo     |false|907207940163166209|/TelenoticiasPR/status/907207940163166209|Sergeant assigned to the Fortress runs over pedestrian in Arecibo http://trib.al/oHFRnAH pic.twitter.com/o3QKRWnrle||||
TelenoticiasPR|2018-03-11 16:52:32|3|6|Deambulante acoge a bebé alega fue abandonado por madre en Toa Alta __PIPE__ Más en Telenoticias 5pm-  https://trib.al/WpvnlT3   pic.twitter.com/yHUsNv7BEP|Deambulante acoge a bebé alega fue abandonado por madre en Toa Alta __PIPE__ Más en Telenoticias 5pm-     |false|972938343540576256|/TelenoticiasPR/status/972938343540576256|Rover welcomes baby allegedly abandoned by mother in Toa Alta __PIPE__ More in Telenoticias 5 pm- https://trib.al/WpvnlT3 pic.twitter.com/yHUsNv7BEP||||
TelenoticiasPR|2017-12-26 15:57:03|2|2|2017: Gobernador revela cuáles fueron sus retos y lo que le queda por cumplir __PIPE__ Mira la entrevista en Telenoticias 5pm -  https://trib.al/Q2Sy1bf   pic.twitter.com/Lt1t5efuXN|2017: Gobernador revela cuáles fueron sus retos y lo que le queda por cumplir __PIPE__ Mira la entrevista en Telenoticias 5pm -     |false|945760392134918144|/TelenoticiasPR/status/945760392134918144|2017: Governor reveals what his challenges were and what he has left to accomplish __PIPE__ Watch the interview in Telenoticias 5pm - https://trib.al/Q2Sy1bf pic.twitter.com/Lt1t5efuXN||||
TelenoticiasPR|2017-10-24 19:02:01|0|2|Asesinan a dos hombres en residencial de Ponce│Un menor se encuentra herido de gravedad -  https://trib.al/DavhoCA   pic.twitter.com/bSuM93v9Ey|Asesinan a dos hombres en residencial de Ponce│Un menor se encuentra herido de gravedad -     |false|922961404893782016|/TelenoticiasPR/status/922961404893782016|Two men are murdered in a residential area in Ponce│A minor is seriously injured - https://trib.al/DavhoCA pic.twitter.com/bSuM93v9Ey||||
TelenoticiasPR|2017-11-10 18:42:04|17|18|Desesperada madre de bebé prematura que vive en refugio -  https://trib.al/8kSxW4W   pic.twitter.com/ddCUhCC1mL|Desesperada madre de bebé prematura que vive en refugio -     |false|929132078079365120|/TelenoticiasPR/status/929132078079365120|Desperate premature baby mother living in shelter - https://trib.al/8kSxW4W pic.twitter.com/ddCUhCC1mL||||
TelenoticiasPR|2017-10-06 03:30:18|10|23|Llega a Puerto Rico vuelo en honor a Roberto Clemente-  https://trib.al/fEPr44T   pic.twitter.com/AWMeERCAPR|Llega a Puerto Rico vuelo en honor a Roberto Clemente-     |false|916203949547491328|/TelenoticiasPR/status/916203949547491328|Arrives in Puerto Rico flight in honor of Roberto Clemente- https://trib.al/fEPr44T pic.twitter.com/AWMeERCAPR||||
TelenoticiasPR|2018-03-04 11:28:56|21|50|Se sienten fuertes marejadas en la costa noroeste y noreste │ Mira las imágenes -  https://trib.al/38D9GqX   pic.twitter.com/cILaEY7rYC|Se sienten fuertes marejadas en la costa noroeste y noreste │ Mira las imágenes -     |false|970335294888308737|/TelenoticiasPR/status/970335294888308737|Strong swells are felt on the northwest and northeast coast │ Look at the pictures - https://trib.al/38D9GqX pic.twitter.com/cILaEY7rYC||||
TelenoticiasPR|2018-01-20 20:41:15|0|1|Macabro hallazgo: Baleado y descuartizado: arresto clave en brutal caso #EU   https://trib.al/WTRPMUv   pic.twitter.com/8qjXRtdKkB|Macabro hallazgo: Baleado y descuartizado: arresto clave en brutal caso #EU      |false|954891609413472257|/TelenoticiasPR/status/954891609413472257|Macabre find: Baleado and quartered: key arrest in brutal case #EU https://trib.al/WTRPMUv pic.twitter.com/8qjXRtdKkB||||
TelenoticiasPR|2017-12-16 12:26:41|1|3|Conoce si la AEE está trabajando en tu área│ 16 de diciembre -  https://trib.al/wg196u8   pic.twitter.com/ibD5wHPLAi|Conoce si la AEE está trabajando en tu área│ 16 de diciembre -     |false|942083571807813633|/TelenoticiasPR/status/942083571807813633|Find out if PREPA is working in your area│ December 16 - https://trib.al/wg196u8 pic.twitter.com/ibD5wHPLAi||||
TelenoticiasPR|2017-10-30 17:23:21|12|22|Tablillas de nuestros vehículos son creadas por confinadas -  https://trib.al/WIbCYZo   pic.twitter.com/1K7kPAptGI|Tablillas de nuestros vehículos son creadas por confinadas -     |false|925110902432595968|/TelenoticiasPR/status/925110902432595968|Tablets of our vehicles are created by confined - https://trib.al/WIbCYZo pic.twitter.com/1K7kPAptGI||||
TelenoticiasPR|2017-12-03 23:28:25|0|2|Por qué los trabajadores hispanos son los preferidos-  https://trib.al/fGMeicm   pic.twitter.com/MOWOBdz4rf|Por qué los trabajadores hispanos son los preferidos-     |false|937539062323392512|/TelenoticiasPR/status/937539062323392512|Why Hispanic workers are preferred- https://trib.al/fGMeicm pic.twitter.com/MOWOBdz4rf||||
TelenoticiasPR|2017-10-31 20:26:24|7|4|Lo que se sabe del sospechoso del ataque en Nueva York -  https://trib.al/pygj0H7   pic.twitter.com/CQZ4CFZaOC|Lo que se sabe del sospechoso del ataque en Nueva York -     |false|925519357731631104|/TelenoticiasPR/status/925519357731631104|What is known about the suspect of the attack in New York - https://trib.al/pygj0H7 pic.twitter.com/CQZ4CFZaOC||||
TelenoticiasPR|2017-12-05 08:36:58|4|0|Secuestran a empleado de hotel de Isla Verde __PIPE__ Su cuerpo fue hallado en Caguas - https://trib.al/rmRC9Iz   pic.twitter.com/1hm3iefES1|Secuestran a empleado de hotel de Isla Verde __PIPE__ Su cuerpo fue hallado en Caguas -    |false|938039498251874305|/TelenoticiasPR/status/938039498251874305|Isla Verde hotel employee kidnapped __PIPE__ His body was found in Caguas - https://trib.al/rmRC9Iz pic.twitter.com/1hm3iefES1||||
TelenoticiasPR|2018-02-13 17:36:49|0|0|Radican cargos por agresión sexual contra su nieta -  https://trib.al/adT0Zvv   pic.twitter.com/BnWOlj2M8d|Radican cargos por agresión sexual contra su nieta -     |false|963542503264804867|/TelenoticiasPR/status/963542503264804867|Sexual assault charges filed against her granddaughter - https://trib.al/adT0Zvv pic.twitter.com/BnWOlj2M8d||||
TelenoticiasPR|2017-10-21 02:20:20|1|4|Coalición lleva suministros y terapias a menores-   https://trib.al/EYjLCDh   pic.twitter.com/o8bY46MTLa|Coalición lleva suministros y terapias a menores-      |false|921622159998504960|/TelenoticiasPR/status/921622159998504960|Coalition brings supplies and therapies to children- https://trib.al/EYjLCDh pic.twitter.com/o8bY46MTLa||||
