'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'|Translation
radioislatv|2018-01-10 08:16:08|1|3|Carmen Yulín paga horas extras a tenientes de la Policía Municipal  http://ow.ly/sNKe30hGSsx    #RadioIslaTV|Carmen Yulín paga horas extras a tenientes de la Policía Municipal      #RadioIslaTV|false|951080217661136897|/radioislatv/status/951080217661136897|Carmen Yulín pays overtime to lieutenants of the Municipal Police http://ow.ly/sNKe30hGSsx #RadioIslaTV
radioislatv|2017-12-13 05:45:12|2|2|Alcalde de Bayamón contrata empresa para instalar postes  http://ow.ly/lVSX30hcah6    #RadioIslaTV pic.twitter.com/C563rzhhjo|Alcalde de Bayamón contrata empresa para instalar postes      #RadioIslaTV |false|940895373861769216|/radioislatv/status/940895373861769216|Mayor of Bayamón hires company to install poles http://ow.ly/lVSX30hcah6 #RadioIslaTV pic.twitter.com/C563rzhhjo
radioislatv|2017-11-13 05:57:17|1|3|Hasta ayer la generación de la @AEEONLINE  alcanzó el 47.8%. #RadioIslaTV|Hasta ayer la generación de la @AEEONLINE  alcanzó el 47.8%. #RadioIslaTV|false|930026775681404930|/radioislatv/status/930026775681404930|Until yesterday the generation of the @AEEONLINE reached 47.8%. #RadioIslaTV
radioislatv|2017-09-21 09:22:17|2|6|Cruz Roja Americana inicia evaluación de daños  http://ow.ly/zgVi30fk7EG    #RadioIslaTV|Cruz Roja Americana inicia evaluación de daños      #RadioIslaTV|false|910856709320724480|/radioislatv/status/910856709320724480|American Red Cross starts damage assessment http://ow.ly/zgVi30fk7EG #RadioIslaTV
radioislatv|2017-11-01 10:06:59|3|2|División Legal de FEMA evalúa contrato de Whitefish  http://ow.ly/P6MZ30ghcOC    #RadioIslaTV|División Legal de FEMA evalúa contrato de Whitefish      #RadioIslaTV|false|925725864049958912|/radioislatv/status/925725864049958912|Legal Division of FEMA evaluates Whitefish contract http://ow.ly/P6MZ30ghcOC #RadioIslaTV
radioislatv|2018-03-05 17:17:19|0|1|"Este mensaje de hoy es uno de rendición de cuentas", @ricardorossello . #MensajeDeEstado|"Este mensaje de hoy es uno de rendición de cuentas", @ricardorossello . #MensajeDeEstado|false|970785353777991682|/radioislatv/status/970785353777991682|"This message today is one of accountability", @ricardorossello. #StateMessage
radioislatv|2017-11-10 12:50:33|4|2|AHORA: General Jeffrey Buchanan anuncia su salida de la isla para la próxima semana. #RadioIslaTV|AHORA: General Jeffrey Buchanan anuncia su salida de la isla para la próxima semana. #RadioIslaTV|false|929043617141919746|/radioislatv/status/929043617141919746|NOW: General Jeffrey Buchanan announces his departure from the island for next week. #RadioIslaTV
radioislatv|2018-01-09 05:47:05|7|7|AHORA: "Héctor Pesquera era el que debía renunciar", asegura @anibaljosepr . #RadioIslaTV|AHORA: "Héctor Pesquera era el que debía renunciar", asegura @anibaljosepr . #RadioIslaTV|false|950680320403234816|/radioislatv/status/950680320403234816|NOW: "Hector Pesquera was the one who had to resign," says @anibaljosepr. #RadioIslaTV
radioislatv|2017-09-06 13:50:48|5|0|Cientos de pasajeros de Jetblue llegan al Roberto Clemente http://ow.ly/Hb7u30eXEcW  |Cientos de pasajeros de Jetblue llegan al Roberto Clemente   |false|905488466129104897|/radioislatv/status/905488466129104897|Hundreds of Jetblue passengers arrive at Roberto Clemente http://ow.ly/Hb7u30eXEcW
radioislatv|2018-02-19 05:22:53|0|3|Descartan plan de apagones a clientes que tienen servicio eléctrico  http://ow.ly/eNVf30itMZT    #RadioIslaTV pic.twitter.com/Z1atqAnwAc|Descartan plan de apagones a clientes que tienen servicio eléctrico      #RadioIslaTV |false|965532131723284481|/radioislatv/status/965532131723284481|Blackout plan is discarded to customers who have electric service http://ow.ly/eNVf30itMZT #RadioIslaTV pic.twitter.com/Z1atqAnwAc
radioislatv|2017-11-22 05:51:55|1|3|"Me siento super cómodo en la administración (...) he estado faja'o, yo me quedo hasta que el Gobernador diga" @mpierluisi   #RadioIslaTV|"Me siento super cómodo en la administración (...) he estado faja'o, yo me quedo hasta que el Gobernador diga" @mpierluisi   #RadioIslaTV|false|933286917407412224|/radioislatv/status/933286917407412224|"I feel very comfortable in the administration (...) I have been faja'o, I stay until the Governor says" @mpierluisi #RadioIslaTV
radioislatv|2018-02-23 12:43:32|2|9|Dedicarán las Justas a nuestro Elliot Castro  http://ow.ly/ZPqa30izWtg    #RadioIslaTV pic.twitter.com/GFuNJKHw5m|Dedicarán las Justas a nuestro Elliot Castro      #RadioIslaTV |false|967092575634120704|/radioislatv/status/967092575634120704|They will dedicate the Fair to our Elliot Castro http://ow.ly/ZPqa30izWtg #RadioIslaTV pic.twitter.com/GFuNJKHw5m
radioislatv|2017-09-01 15:20:11|1|0|AAA proyecta producir menos agua como plan de ahorro  http://ow.ly/5iT830eQUJl    #RadioIslaTV|AAA proyecta producir menos agua como plan de ahorro      #RadioIslaTV|false|903699022233427968|/radioislatv/status/903699022233427968|AAA plans to produce less water as a savings plan http://ow.ly/5iT830eQUJl #RadioIslaTV
radioislatv|2017-12-15 06:09:49|8|9|AHORA: "Les puedo decir que ya tengo un gobernador que se llama @ricardorossello  y que lo voy a respaldar en el 2020", asegura @Jenniffer2012 . #RadioIslaTV|AHORA: "Les puedo decir que ya tengo un gobernador que se llama @ricardorossello  y que lo voy a respaldar en el 2020", asegura @Jenniffer2012 . #RadioIslaTV|false|941626342159929345|/radioislatv/status/941626342159929345|NOW: "I can tell you that I already have a governor called @ricardorossello and that I will support him in 2020," says Jenniffer2012. #RadioIslaTV
radioislatv|2017-10-06 09:21:44|6|11|Lin-Manuel Miranda crea canción para Puerto Rico  http://ow.ly/qzp030fGPg2    #RadioIslaTV|Lin-Manuel Miranda crea canción para Puerto Rico      #RadioIslaTV|false|916292392491380736|/radioislatv/status/916292392491380736|Lin-Manuel Miranda creates song for Puerto Rico http://ow.ly/qzp030fGPg2 #RadioIslaTV
radioislatv|2017-09-20 18:51:15|1|0|Aarón Rode de Míchigan relata a #RadioIslaTV  está preocupado por su esposo e hijo de Condado.|Aarón Rode de Míchigan relata a #RadioIslaTV  está preocupado por su esposo e hijo de Condado.|false|910637506911248384|/radioislatv/status/910637506911248384|Aaron Rode of Michigan tells #RadioIslaTV is worried about her husband and son of Condado.
radioislatv|2018-01-25 07:06:50|0|0|Aunque, no contempla despidos.  http://ow.ly/mlDV30hZxYY  |Aunque, no contempla despidos.    |false|956498592784666626|/radioislatv/status/956498592784666626|Although, it does not contemplate dismissals. http://ow.ly/mlDV30hZxYY
radioislatv|2017-09-12 10:00:57|0|1|Furioso Ricardo Ramos con la gente  http://ow.ly/ImP030f5UVS    #RadioIslaTV|Furioso Ricardo Ramos con la gente      #RadioIslaTV|false|907604951173607425|/radioislatv/status/907604951173607425|Furious Ricardo Ramos with the people http://ow.ly/ImP030f5UVS #RadioIslaTV
radioislatv|2017-11-29 12:24:37|1|3|Orquesta Sinfónica reinicia temporada de conciertos  http://ow.ly/ERaP30gTGws    #RadioIslaTV pic.twitter.com/ZYopRdUbv8|Orquesta Sinfónica reinicia temporada de conciertos      #RadioIslaTV |false|935922459756453889|/radioislatv/status/935922459756453889|Symphony Orchestra re-starts concert season http://ow.ly/ERaP30gTGws #RadioIslaTV pic.twitter.com/ZYopRdUbv8
radioislatv|2017-09-29 08:20:10|6|6|AEE se compromete restablecer el servicio en menos de seis meses  http://ow.ly/KHSO30fw67K    #PRSeLevanta  #RadioIslaTV|AEE se compromete restablecer el servicio en menos de seis meses      #PRSeLevanta  #RadioIslaTV|false|913740183333429248|/radioislatv/status/913740183333429248|AEE agrees to restore service in less than six months http://ow.ly/KHSO30fw67K #PRSeLevanta #RadioIslaTV
