username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|Translation|address|coord_lat|coord_lon|coord_err
CruzRojadePR|2017-12-12 17:53:03|5|3|Hoy visitamos la Casa del Veterano en Juana Díaz. Los voluntarios adultos y estudiantes de la Escuela Fernando Malavé Oliveras de Ponce llevaron mucha alegría y aguinaldo a los residentes. pic.twitter.com/VSsHTRTx6m|Hoy visitamos la Casa del Veterano en Juana Díaz. Los voluntarios adultos y estudiantes de la Escuela Fernando Malavé Oliveras de Ponce llevaron mucha alegría y aguinaldo a los residentes. |false|940716153961418752|/CruzRojadePR/status/940716153961418752|Today we visit the Casa del Veterano in Juana Díaz. The adult volunteers and students of the Fernando Malavé Oliveras School in Ponce brought much joy and a bonus to the residents. pic.twitter.com/VSsHTRTx6m||||
CruzRojadePR|2017-09-15 11:19:22|1|1|¡GRACIAS!!! Ya estamos recibiendo las primeras llamadas de personas donando en el teletón #DonaCruzRojaPr   @TelenoticiasPR  @ZugeyLamela|¡GRACIAS!!! Ya estamos recibiendo las primeras llamadas de personas donando en el teletón #DonaCruzRojaPr   @TelenoticiasPR  @ZugeyLamela|false|908711850828816384|/CruzRojadePR/status/908711850828816384|THANK YOU!!! We are already receiving the first calls from people donating in the telethon #DonaCruzRojaPr @TelenoticiasPR @ZugeyLamela||||
CruzRojadePR|2017-09-24 16:25:39|9|12|Hoy, voluntarios de Puerto Rico y la Cruz Roja de España realizaron la evaluación de daños en varios sectores del Municipio de Toa Baja. pic.twitter.com/ilvHycRpEm|Hoy, voluntarios de Puerto Rico y la Cruz Roja de España realizaron la evaluación de daños en varios sectores del Municipio de Toa Baja. |false|912050418632597504|/CruzRojadePR/status/912050418632597504|Today, volunteers from Puerto Rico and the Red Cross of Spain conducted the damage assessment in several sectors of the Municipality of Toa Baja. pic.twitter.com/ilvHycRpEm||||
CruzRojadePR|2018-01-31 09:32:37|1|2|Joe Busch nos visita desde San Diego, California. Él lidera los equipos de Evaluación de Desastres. Ellos visitan cada barrio a través de toda la Isla para conocer más sobre las necesidades que tienen en el momento. #AyudaNacional  #SomosCruzRoja  #AccionHumanitaria pic.twitter.com/0gusaRvUSw|Joe Busch nos visita desde San Diego, California. Él lidera los equipos de Evaluación de Desastres. Ellos visitan cada barrio a través de toda la Isla para conocer más sobre las necesidades que tienen en el momento. #AyudaNacional  #SomosCruzRoja  #AccionHumanitaria |false|958709611019849735|/CruzRojadePR/status/958709611019849735|Joe Busch visits us from San Diego, California. He leads the Disaster Assessment teams. They visit each neighborhood throughout the Island to learn more about the needs they have at the time. #NationalHelp #SomosCruzRoja #AccionHumanitaria pic.twitter.com/0gusaRvUSw||||
CruzRojadePR|2017-10-09 12:32:52|0|0|pic.twitter.com/t9qeJsSmrr||false|917427656458690560|/CruzRojadePR/status/917427656458690560|pic.twitter.com/t9qeJsSmrr||||
CruzRojadePR|2017-09-11 15:29:35|2|4|Voluntaria Natalie Santiago da ayuda a familias de La Perla__NEWLINE__#Irma2017 pic.twitter.com/RVAX6ycdhh|Voluntaria Natalie Santiago da ayuda a familias de La Perla__NEWLINE__#Irma2017 |false|907325265323237378|/CruzRojadePR/status/907325265323237378|Volunteer Natalie Santiago gives help to families from La Perla__NEWLINE __ # Irma2017 pic.twitter.com/RVAX6ycdhh||||
CruzRojadePR|2017-09-16 21:03:27|1|4|Welcome back! https://twitter.com/DarioJDiazJr/s tatus/909213236238544896   …|Welcome back!  tatus/909213236238544896   …|false|909221225389608960|/CruzRojadePR/status/909221225389608960|Welcome back! https://twitter.com/DarioJDiazJr/s tatus/909213236238544896   …||||
CruzRojadePR|2017-11-19 10:20:54|4|7|La semana pasada conocimos a Anita Cruz de 93 años del Barrio Yeguada en Camuy.  ¡Qué bonito es compartir con nuestra gente; estas son las experiencias que nos llevamos! pic.twitter.com/bnlyH3HKkO|La semana pasada conocimos a Anita Cruz de 93 años del Barrio Yeguada en Camuy.  ¡Qué bonito es compartir con nuestra gente; estas son las experiencias que nos llevamos! |false|932267445536116736|/CruzRojadePR/status/932267445536116736|Last week we met Anita Cruz, 93 years old from the Yeguada neighborhood in Camuy. How nice it is to share with our people; these are the experiences we take! pic.twitter.com/bnlyH3HKkO||||
CruzRojadePR|2017-08-31 12:03:39|5|3|Sobre 32,000 personas en más de 230 refugios de la Cruz Roja/colaboradores y sobre 180,000 alimentos servidos; ¡seguimos! pic.twitter.com/66nVWc5zGV|Sobre 32,000 personas en más de 230 refugios de la Cruz Roja/colaboradores y sobre 180,000 alimentos servidos; ¡seguimos! |false|903287173184618497|/CruzRojadePR/status/903287173184618497|Over 32,000 people in more than 230 Red Cross shelters / collaborators and over 180,000 food served; We continue! pic.twitter.com/66nVWc5zGV||||
CruzRojadePR|2017-09-07 21:00:49|0|1|Gracias por tu apoyo de siempre. ¡Bendiciones!|Gracias por tu apoyo de siempre. ¡Bendiciones!|false|905959072930947073|/CruzRojadePR/status/905959072930947073|Thanks for your support forever. Blessings!||||
CruzRojadePR|2017-10-19 14:36:29|5|7|Yesenia Morales de la comunidad Las Carolinas en Caguas nos agradece la visita de hoy. pic.twitter.com/FE7wy3gtic|Yesenia Morales de la comunidad Las Carolinas en Caguas nos agradece la visita de hoy. |false|921082641847341056|/CruzRojadePR/status/921082641847341056|Yesenia Morales from the Las Carolinas community in Caguas thanks us for our visit today. pic.twitter.com/FE7wy3gtic||||
