'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'|Translation
PuertoRicoPUR|2017-12-19 18:14:44|69|98|Over 2,000 students from Puerto Rico now in Massachusetts schools following Hurricane Maria https://trib.al/00jL15K  |Over 2,000 students from Puerto Rico now in Massachusetts schools following Hurricane Maria   |false|943258324627349504|/PuertoRicoPUR/status/943258324627349504|Over 2,000 students from Puerto Rico now in Massachusetts schools following Hurricane Maria https://trib.al/00jL15K  
PuertoRicoPUR|2017-11-05 10:56:22|38|88|Her homeland devastated, a reeling Santiago finds a way forward http://www. lohud.com/story/news/loc al/westchester/bedford/2017/11/03/hurricane-her-homeland-devastated-reeling-santiago-finds-way-forward/773175001/   …|Her homeland devastated, a reeling Santiago finds a way forward  lohud.com/story/news/loc al/westchester/bedford/2017/11/03/hurricane-her-homeland-devastated-reeling-santiago-finds-way-forward/773175001/   …|false|927202939525124097|/PuertoRicoPUR/status/927202939525124097|Her homeland devastated, a reeling Santiago finds a way forward http://www. lohud.com/story/news/loc al/westchester/bedford/2017/11/03/hurricane-her-homeland-devastated-reeling-santiago-finds-way-forward/773175001/   …
PuertoRicoPUR|2018-03-09 05:56:19|187|211|Six months after Maria, Puerto Rico is burdened with challenges https://www. pri.org/stories/2018-0 3-08/six-months-after-maria-puerto-rico-burdened-challenges   …|Six months after Maria, Puerto Rico is burdened with challenges  pri.org/stories/2018-0 3-08/six-months-after-maria-puerto-rico-burdened-challenges   …|false|972063525060431872|/PuertoRicoPUR/status/972063525060431872|Six months after Maria, Puerto Rico is burdened with challenges https://www. pri.org/stories/2018-0 3-08/six-months-after-maria-puerto-rico-burdened-challenges   …
PuertoRicoPUR|2017-11-15 04:28:29|731|552|56 DAYS WITHOUT POWER |56 DAYS WITHOUT POWER |false|930729204559372289|/PuertoRicoPUR/status/930729204559372289|56 DAYS WITHOUT POWER
PuertoRicoPUR|2017-09-17 21:14:15|40|150|An Enchanting Place... This is Puerto Rico!  https://vine.co/v/ODmmK3xn0mZ  |An Enchanting Place... This is Puerto Rico!    |false|909586330031726592|/PuertoRicoPUR/status/909586330031726592|An Enchanting Place... This is Puerto Rico!  https://vine.co/v/ODmmK3xn0mZ  
PuertoRicoPUR|2018-02-07 17:40:45|89|70|"News networks failure to highlight FEMA’s ill-informed contract & the resulting loss in supplies for Puerto Ricans is unfortunately part of a larger pattern of networks ignoring the devastation & neglect of Puerto Rico since Hurricane Maria made landfall" https://www. mediamatters.org/blog/2018/02/0 7/cable-and-broadcast-news-ignored-huge-story-about-fema-malpractice-puerto-rico/219305   …|"News networks failure to highlight FEMA’s ill-informed contract & the resulting loss in supplies for Puerto Ricans is unfortunately part of a larger pattern of networks ignoring the devastation & neglect of Puerto Rico since Hurricane Maria made landfall"  mediamatters.org/blog/2018/02/0 7/cable-and-broadcast-news-ignored-huge-story-about-fema-malpractice-puerto-rico/219305   …|false|961369168204451842|/PuertoRicoPUR/status/961369168204451842|"News networks failure to highlight FEMA’s ill-informed contract & the resulting loss in supplies for Puerto Ricans is unfortunately part of a larger pattern of networks ignoring the devastation & neglect of Puerto Rico since Hurricane Maria made landfall" https://www. mediamatters.org/blog/2018/02/0 7/cable-and-broadcast-news-ignored-huge-story-about-fema-malpractice-puerto-rico/219305   …
PuertoRicoPUR|2017-11-18 14:47:04|608|1001|pic.twitter.com/ERSJXpzXLI||false|931972040487251968|/PuertoRicoPUR/status/931972040487251968|pic.twitter.com/ERSJXpzXLI
PuertoRicoPUR|2017-10-23 20:26:11|78|156|Students, newly arrived from Puerto Rico after Maria, start over in Boston schools https://www. bostonglobe.com/metro/2017/10/ 23/students-many-newly-arrived-from-puerto-rico-start-over-boston-schools/om1NVX2rTzUzM87AWcAoZM/story.html   …|Students, newly arrived from Puerto Rico after Maria, start over in Boston schools  bostonglobe.com/metro/2017/10/ 23/students-many-newly-arrived-from-puerto-rico-start-over-boston-schools/om1NVX2rTzUzM87AWcAoZM/story.html   …|false|922620200780009473|/PuertoRicoPUR/status/922620200780009473|Students, newly arrived from Puerto Rico after Maria, start over in Boston schools https://www. bostonglobe.com/metro/2017/10/ 23/students-many-newly-arrived-from-puerto-rico-start-over-boston-schools/om1NVX2rTzUzM87AWcAoZM/story.html   …
PuertoRicoPUR|2018-01-28 17:19:56|189|572|"I'm dedicating this to my country, Puerto Rico" -@Residente  #GRAMMYs   pic.twitter.com/3QhlzIw5tx|"I'm dedicating this to my country, Puerto Rico" -@Residente  #GRAMMYs   |false|957740048715321344|/PuertoRicoPUR/status/957740048715321344|"I'm dedicating this to my country, Puerto Rico" -@Residente  #GRAMMYs   pic.twitter.com/3QhlzIw5tx
PuertoRicoPUR|2017-11-25 18:13:32|87|185|Oxford's Place of the Year nominee spotlight: Puerto Rico https://blog.oup.com/2017/11/poty-n ominee-spotlight-puerto-rico-quiz/   …|Oxford's Place of the Year nominee spotlight: Puerto Rico  ominee-spotlight-puerto-rico-quiz/   …|false|934560714328608768|/PuertoRicoPUR/status/934560714328608768|Oxford's Place of the Year nominee spotlight: Puerto Rico https://blog.oup.com/2017/11/poty-n ominee-spotlight-puerto-rico-quiz/   …
PuertoRicoPUR|2018-01-07 09:35:14|65|200|Lin-Manuel Miranda helps Puerto Rican families celebrate Three Kings Day  http://newyork.cbslocal.com/2018/01/06/pue rto-rican-families-celebrate-three-kings-day/   …|Lin-Manuel Miranda helps Puerto Rican families celebrate Three Kings Day   rto-rican-families-celebrate-three-kings-day/   …|false|950012958121316352|/PuertoRicoPUR/status/950012958121316352|Lin-Manuel Miranda helps Puerto Rican families celebrate Three Kings Day  http://newyork.cbslocal.com/2018/01/06/pue rto-rican-families-celebrate-three-kings-day/   …
PuertoRicoPUR|2018-01-29 16:49:11|73|105|Humacao, Puerto Rico (January 28, 2018)  pic.twitter.com/EuUCOu1YXz|Humacao, Puerto Rico (January 28, 2018)  |false|958094697813172225|/PuertoRicoPUR/status/958094697813172225|Humacao, Puerto Rico (January 28, 2018)  pic.twitter.com/EuUCOu1YXz
PuertoRicoPUR|2017-12-30 11:40:35|226|250|“We are still in Maria. Maria has not left" http://nbcnews.to/2CqUtva  |“We are still in Maria. Maria has not left"   |false|947145402918326272|/PuertoRicoPUR/status/947145402918326272|“We are still in Maria. Maria has not left" http://nbcnews.to/2CqUtva  
