'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'|Translation
fema|2018-01-16 11:53:54|153|108|California: If you live in Los Angeles, San Diego, Santa Barbara, or Ventura counties and were affected by the recent wildfires/mudslides, you can apply for disaster assistance. Call 800-621-3362 or visit  https://www. disasterassistance.gov /   . pic.twitter.com/CG6wuFTXgc|California: If you live in Los Angeles, San Diego, Santa Barbara, or Ventura counties and were affected by the recent wildfires/mudslides, you can apply for disaster assistance. Call 800-621-3362 or visit   disasterassistance.gov /   . |false|953309347651694594|/fema/status/953309347651694594|California: If you live in Los Angeles, San Diego, Santa Barbara, or Ventura counties and were affected by the recent wildfires/mudslides, you can apply for disaster assistance. Call 800-621-3362 or visit  https://www. disasterassistance.gov /   . pic.twitter.com/CG6wuFTXgc
fema|2017-09-22 19:06:30|0|0|Hi, our phone lines have been overwhelmed this morning. You can check your status by logging in to  http://www. disasterassistance.gov   .|Hi, our phone lines have been overwhelmed this morning. You can check your status by logging in to   disasterassistance.gov   .|false|911366123995746304|/fema/status/911366123995746304|Hi, our phone lines have been overwhelmed this morning. You can check your status by logging in to  http://www. disasterassistance.gov   .
fema|2017-12-05 10:59:01|28|53|As recovery continues across disaster-impacted areas of the country, some unexpected faces are helping out. We're thankful for them and for all the volunteers that have given their time to help. Want to be one of them? Check  http://nvoad.org    for a way to pitch in. https://twitter.com/TeamRubicon/st atus/937730918961127424   …|As recovery continues across disaster-impacted areas of the country, some unexpected faces are helping out. We're thankful for them and for all the volunteers that have given their time to help. Want to be one of them? Check      for a way to pitch in.  atus/937730918961127424   …|false|938075245696704514|/fema/status/938075245696704514|As recovery continues across disaster-impacted areas of the country, some unexpected faces are helping out. We're thankful for them and for all the volunteers that have given their time to help. Want to be one of them? Check  http://nvoad.org    for a way to pitch in. https://twitter.com/TeamRubicon/st atus/937730918961127424   …
fema|2017-09-26 18:36:16|2|3|Hi. Please call our Disaster Case Management hotline at 855-742-5989.|Hi. Please call our Disaster Case Management hotline at 855-742-5989.|false|912808066869026816|/fema/status/912808066869026816|Hi. Please call our Disaster Case Management hotline at 855-742-5989.
fema|2017-09-14 18:35:41|0|1|Hi, power outages alone do not qualify you for assistance. Learn more about individual assistance:  http://ow.ly/ejmy30f6NAt  |Hi, power outages alone do not qualify you for assistance. Learn more about individual assistance:    |false|908459264720670720|/fema/status/908459264720670720|Hi, power outages alone do not qualify you for assistance. Learn more about individual assistance:  http://ow.ly/ejmy30f6NAt  
fema|2017-09-20 12:55:30|1|0|Thanks for reaching out. We're work with county emergency managers to identify locations. Putnam Co. EM: 386-329-0380.|Thanks for reaching out. We're work with county emergency managers to identify locations. Putnam Co. EM: 386-329-0380.|false|910547982701023234|/fema/status/910547982701023234|Thanks for reaching out. We're work with county emergency managers to identify locations. Putnam Co. EM: 386-329-0380.
fema|2017-09-09 18:14:11|224|140|Storm surge is often the most dangerous part of a hurricane. More updates: @nhc_atlantic , @nhc_surge  #Irma https://twitter.com/NHC_Atlantic/s tatus/906632682188234759   …|Storm surge is often the most dangerous part of a hurricane. More updates: @nhc_atlantic , @nhc_surge  #Irma  tatus/906632682188234759   …|false|906641914199408640|/fema/status/906641914199408640|Storm surge is often the most dangerous part of a hurricane. More updates: @nhc_atlantic , @nhc_surge  #Irma https://twitter.com/NHC_Atlantic/s tatus/906632682188234759   …
fema|2017-12-07 10:50:00|51|86|We approved a Fire Management Assistance Grant for the #SkirballFire  to assist with the cost of emergency work in #CA .  __NEWLINE__Learn more about the federal response to the #ThomasFire , #CreekFire , #RyeFire  and #SkirballFire  at  http://fema.gov/disasters   pic.twitter.com/eVqZzBhXKr|We approved a Fire Management Assistance Grant for the #SkirballFire  to assist with the cost of emergency work in #CA .  __NEWLINE__Learn more about the federal response to the #ThomasFire , #CreekFire , #RyeFire  and #SkirballFire  at     |false|938797752296837121|/fema/status/938797752296837121|We approved a Fire Management Assistance Grant for the #SkirballFire  to assist with the cost of emergency work in #CA .  __NEWLINE__Learn more about the federal response to the #ThomasFire , #CreekFire , #RyeFire  and #SkirballFire  at  http://fema.gov/disasters   pic.twitter.com/eVqZzBhXKr
fema|2018-02-08 16:03:53|0|1|Hi John, thanks for letting us know about the issue. Our team has fixed the bug. You should be able to access the blogs now on the FEMA App ( http://fema.gov/mobile-app   ).|Hi John, thanks for letting us know about the issue. Our team has fixed the bug. You should be able to access the blogs now on the FEMA App (    ).|false|961707179312115712|/fema/status/961707179312115712|Hi John, thanks for letting us know about the issue. Our team has fixed the bug. You should be able to access the blogs now on the FEMA App ( http://fema.gov/mobile-app   ).
fema|2017-10-18 17:19:52|9|15|El siguiente enlace informan de los Oasis que se han establecido alrededor de #PR .  https://www. facebook.com/FEMAPuertoRico /photos/pcb.855095801339657/855088691340368/?type=3&theater   …|El siguiente enlace informan de los Oasis que se han establecido alrededor de #PR .   facebook.com/FEMAPuertoRico /photos/pcb.855095801339657/855088691340368/?type=3&theater   …|false|920761372866240512|/fema/status/920761372866240512|The following link informs about the Oasis that have been established around #PR. https: // www. facebook.com/FEMAPuertoRico/photos/pcb.855095801339657/855088691340368/?type=3&theater ...
fema|2017-08-31 12:48:18|1|1|Hi, thanks for reaching out. Check @nationalvoad  for volunteer opportunities after #Harvey :  http://nvoad.org/hurricane-harv ey/volunteer   …|Hi, thanks for reaching out. Check @nationalvoad  for volunteer opportunities after #Harvey :   ey/volunteer   …|false|903298410463285250|/fema/status/903298410463285250|Hi, thanks for reaching out. Check @nationalvoad  for volunteer opportunities after #Harvey :  http://nvoad.org/hurricane-harv ey/volunteer   …
fema|2017-09-08 13:20:24|462|431|Volunteer to help out in shelters for Floridians who evacuated due to #Irma :  http://www. volunteerflorida.org    or 1-800-FL-Help-1. @VolunteerFla|Volunteer to help out in shelters for Floridians who evacuated due to #Irma :   volunteerflorida.org    or 1-800-FL-Help-1. @VolunteerFla|false|906205593899339777|/fema/status/906205593899339777|Volunteer to help out in shelters for Floridians who evacuated due to #Irma :  http://www. volunteerflorida.org    or 1-800-FL-Help-1. @VolunteerFla
fema|2017-09-17 13:17:46|189|176|Stay up-to-date on #Jose , #Maria , & #Lee  & follow this list of trusted sources for the latest:  https://twitter.com/femalive/lists /happening-now   …  [ : @NASAhurricane ] pic.twitter.com/hL4fz1Yt3t|Stay up-to-date on #Jose , #Maria , & #Lee  & follow this list of trusted sources for the latest:   /happening-now   …  [ : @NASAhurricane ] |false|909466419682824193|/fema/status/909466419682824193|Stay up-to-date on #Jose , #Maria , & #Lee  & follow this list of trusted sources for the latest:  https://twitter.com/femalive/lists /happening-now   …  [ : @NASAhurricane ] pic.twitter.com/hL4fz1Yt3t
fema|2018-01-04 10:12:57|161|163|If you’re out shoveling snow today: bundle up, take frequent breaks, and check on your neighbors to see if there’s anything they need. #blizzard2018 pic.twitter.com/4Uojwo1t8N|If you’re out shoveling snow today: bundle up, take frequent breaks, and check on your neighbors to see if there’s anything they need. #blizzard2018 |false|948935286129594368|/fema/status/948935286129594368|If you’re out shoveling snow today: bundle up, take frequent breaks, and check on your neighbors to see if there’s anything they need. #blizzard2018 pic.twitter.com/4Uojwo1t8N
fema|2017-10-05 19:00:08|88|79|Be sure your disaster kit has items like food/water/meds & follow this list of trusted accounts for info on #Nate :  https://twitter.com/FEMAlive/lists /happening-now   … https://twitter.com/NHC_Atlantic/s tatus/916045419569958912   …|Be sure your disaster kit has items like food/water/meds & follow this list of trusted accounts for info on #Nate :   /happening-now   …  tatus/916045419569958912   …|false|916075562258583552|/fema/status/916075562258583552|Be sure your disaster kit has items like food/water/meds & follow this list of trusted accounts for info on #Nate :  https://twitter.com/FEMAlive/lists /happening-now   … https://twitter.com/NHC_Atlantic/s tatus/916045419569958912   …
fema|2017-09-06 11:43:03|0|1|@ roselyzerep  Hi, you may want to check outside of your normal commuting area. Hotels are being added to the list as more join the program.|@ roselyzerep  Hi, you may want to check outside of your normal commuting area. Hotels are being added to the list as more join the program.|false|905456320140242944|/fema/status/905456320140242944|@ roselyzerep  Hi, you may want to check outside of your normal commuting area. Hotels are being added to the list as more join the program.
fema|2017-11-09 15:30:09|9|16|Are you traveling this weekend? With cold weather in the forecast, review this information and update your emergency kit:  http://ready.gov/winter-weather  |Are you traveling this weekend? With cold weather in the forecast, review this information and update your emergency kit:    |false|928721393306435584|/fema/status/928721393306435584|Are you traveling this weekend? With cold weather in the forecast, review this information and update your emergency kit:  http://ready.gov/winter-weather  
fema|2017-09-29 10:58:59|0|3|Given the magnitude of damage, the avg wait time for an inspection to be scheduled is 30 days. We thank you for your patience.|Given the magnitude of damage, the avg wait time for an inspection to be scheduled is 30 days. We thank you for your patience.|false|913780148520079360|/fema/status/913780148520079360|Given the magnitude of damage, the avg wait time for an inspection to be scheduled is 30 days. We thank you for your patience.
fema|2017-10-03 14:32:11|1|3|Hi, please visit this page for a list of distribution locations:  http://status.pr/Lists/Distribu tionCenter   …|Hi, please visit this page for a list of distribution locations:   tionCenter   …|false|915283355217924096|/fema/status/915283355217924096|Hi, please visit this page for a list of distribution locations:  http://status.pr/Lists/Distribu tionCenter   …
fema|2017-09-09 16:01:31|0|0|Hi Carlos. We suggest you call city hall or your local emergency management agency for advice in this case.|Hi Carlos. We suggest you call city hall or your local emergency management agency for advice in this case.|false|906608528902770688|/fema/status/906608528902770688|Hi Carlos. We suggest you call city hall or your local emergency management agency for advice in this case.
fema|2017-09-24 16:21:01|1|3|Jay: You can also call the Disaster Case Management Hotline at 855-742-5989. A case manager will respond within 24 hours.|Jay: You can also call the Disaster Case Management Hotline at 855-742-5989. A case manager will respond within 24 hours.|false|912049253404626949|/fema/status/912049253404626949|Jay: You can also call the Disaster Case Management Hotline at 855-742-5989. A case manager will respond within 24 hours.
fema|2017-09-03 12:37:49|143|269|From the @WhiteHouse : today is the National Day of Prayer for Hurricane Harvey survivors. https://www. whitehouse.gov/the-press-offi ce/2017/09/01/president-donald-j-trump-proclaims-september-3-2017-national-day-prayer?utm_source=twitter&utm_medium=social&utm_campaign=wh_20170901_na   …|From the @WhiteHouse : today is the National Day of Prayer for Hurricane Harvey survivors.  whitehouse.gov/the-press-offi ce/2017/09/01/president-donald-j-trump-proclaims-september-3-2017-national-day-prayer?utm_source=twitter&utm_medium=social&utm_campaign=wh_20170901_na   …|false|904382936983724032|/fema/status/904382936983724032|From the @WhiteHouse : today is the National Day of Prayer for Hurricane Harvey survivors. https://www. whitehouse.gov/the-press-offi ce/2017/09/01/president-donald-j-trump-proclaims-september-3-2017-national-day-prayer?utm_source=twitter&utm_medium=social&utm_campaign=wh_20170901_na   …
fema|2017-09-14 14:18:42|0|1|Hi Debbie, we continue to support relief activities in the US Virgin Islands. For more on Irma response:  http://ow.ly/QXKB30f8l2Y  |Hi Debbie, we continue to support relief activities in the US Virgin Islands. For more on Irma response:    |false|908394591447080960|/fema/status/908394591447080960|Hi Debbie, we continue to support relief activities in the US Virgin Islands. For more on Irma response:  http://ow.ly/QXKB30f8l2Y  
fema|2017-09-25 11:36:30|1976|2644|10k+ federal staff are on the ground in PR/USVI assisting with search & rescue, restoring power, & moving commodities. #Maria  [ : @USArmy ] pic.twitter.com/8mbThIzD7T|10k+ federal staff are on the ground in PR/USVI assisting with search & rescue, restoring power, & moving commodities. #Maria  [ : @USArmy ] |false|912340037882216449|/fema/status/912340037882216449|10k+ federal staff are on the ground in PR/USVI assisting with search & rescue, restoring power, & moving commodities. #Maria  [ : @USArmy ] pic.twitter.com/8mbThIzD7T
fema|2017-09-16 13:04:09|0|0|We were replying to another post and made a mistake -- sorry for the confusion.|We were replying to another post and made a mistake -- sorry for the confusion.|false|909100608334041088|/fema/status/909100608334041088|We were replying to another post and made a mistake -- sorry for the confusion.
fema|2018-01-04 14:03:07|382|887|With the East Coast #WinterStorm  bringing threats like snow, freezing temperatures, high winds, and even flooding, please stay inside if you can and follow this list of trusted accounts for the latest:  https://twitter.com/FEMAlive/lists /happening-now   … . [Photo: @NWS ] pic.twitter.com/GB1bd6rEHS|With the East Coast #WinterStorm  bringing threats like snow, freezing temperatures, high winds, and even flooding, please stay inside if you can and follow this list of trusted accounts for the latest:   /happening-now   … . [Photo: @NWS ] |false|948993209316737024|/fema/status/948993209316737024|With the East Coast #WinterStorm  bringing threats like snow, freezing temperatures, high winds, and even flooding, please stay inside if you can and follow this list of trusted accounts for the latest:  https://twitter.com/FEMAlive/lists /happening-now   … . [Photo: @NWS ] pic.twitter.com/GB1bd6rEHS
fema|2017-09-24 17:02:33|6|8|The Department of Energy is coordinating power restoration efforts. More info on this can be found here: https://www. facebook.com/FEMA/videos/10 155278534179965/   …|The Department of Energy is coordinating power restoration efforts. More info on this can be found here:  facebook.com/FEMA/videos/10 155278534179965/   …|false|912059705312337921|/fema/status/912059705312337921|The Department of Energy is coordinating power restoration efforts. More info on this can be found here: https://www. facebook.com/FEMA/videos/10 155278534179965/   …
fema|2017-09-09 12:41:21|1|0|Hi Carlos. Boarding up your windows with 5/8” exterior grade or marine plywood is a better option.  https://www. ready.gov/hurricanes  |Hi Carlos. Boarding up your windows with 5/8” exterior grade or marine plywood is a better option.   ready.gov/hurricanes  |false|906558152010813440|/fema/status/906558152010813440|Hi Carlos. Boarding up your windows with 5/8” exterior grade or marine plywood is a better option.  https://www. ready.gov/hurricanes  
fema|2017-09-19 12:18:55|0|0|Each application is handled on a case-by-case basis & some require more info. Follow up by calling 800-621-3362.|Each application is handled on a case-by-case basis & some require more info. Follow up by calling 800-621-3362.|false|910176388740714503|/fema/status/910176388740714503|Each application is handled on a case-by-case basis & some require more info. Follow up by calling 800-621-3362.
fema|2017-11-01 08:40:42|0|0|Thanks for reaching out. Please call the Helpline - 800-621-3362 to reschedule.|Thanks for reaching out. Please call the Helpline - 800-621-3362 to reschedule.|false|925704148791775232|/fema/status/925704148791775232|Thanks for reaching out. Please call the Helpline - 800-621-3362 to reschedule.
fema|2017-09-25 20:05:07|2|3|Hi, we're continuing to send supplies including food and water and our search and rescue teams are currently on the ground.|Hi, we're continuing to send supplies including food and water and our search and rescue teams are currently on the ground.|false|912468035881046016|/fema/status/912468035881046016|Hi, we're continuing to send supplies including food and water and our search and rescue teams are currently on the ground.
