'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'|Translation
AmeriCorps|2017-11-02 16:24:28|4|23|As the biggest #volunteer  mobilizer in New England, @BostonCares  focuses on #STEM , workforce development, & #ESOL :  http://bit.ly/2oshH0o   pic.twitter.com/5rs01Oc4c9|As the biggest #volunteer  mobilizer in New England, @BostonCares  focuses on #STEM , workforce development, & #ESOL :     |false|926183249470255105|/AmeriCorps/status/926183249470255105|As the biggest #volunteer  mobilizer in New England, @BostonCares  focuses on #STEM , workforce development, & #ESOL :  http://bit.ly/2oshH0o   pic.twitter.com/5rs01Oc4c9
AmeriCorps|2017-12-06 19:05:08|9|27|Why do more than #500Employers  of National Service hire @AmeriCorps  & @PeaceCorps  alumni? They've proven they're up to the challenge! More:  http://bit.ly/500Employers   pic.twitter.com/W5pUjaEEDL|Why do more than #500Employers  of National Service hire @AmeriCorps  & @PeaceCorps  alumni? They've proven they're up to the challenge! More:     |false|938559969267503104|/AmeriCorps/status/938559969267503104|Why do more than #500Employers  of National Service hire @AmeriCorps  & @PeaceCorps  alumni? They've proven they're up to the challenge! More:  http://bit.ly/500Employers   pic.twitter.com/W5pUjaEEDL
AmeriCorps|2017-11-17 13:16:00|5|17|You've raised the bar high for our new @AmeriCorpsNCCC  & #FEMACorps  members following in your footsteps. #AmeriCorpsWorks pic.twitter.com/JWi5z3e7br|You've raised the bar high for our new @AmeriCorpsNCCC  & #FEMACorps  members following in your footsteps. #AmeriCorpsWorks |false|931586737767354368|/AmeriCorps/status/931586737767354368|You've raised the bar high for our new @AmeriCorpsNCCC  & #FEMACorps  members following in your footsteps. #AmeriCorpsWorks pic.twitter.com/JWi5z3e7br
AmeriCorps|2017-10-31 12:51:48|5|13|Homes damaged by #Irma  are tarped by @ConservCorps  AmeriCorps members, part of continued hurricane relief efforts in #Florida . #IrmaRelief https://twitter.com/conservcorps/s tatus/925371843472707586   …|Homes damaged by #Irma  are tarped by @ConservCorps  AmeriCorps members, part of continued hurricane relief efforts in #Florida . #IrmaRelief  tatus/925371843472707586   …|false|925404951983149058|/AmeriCorps/status/925404951983149058|Homes damaged by #Irma  are tarped by @ConservCorps  AmeriCorps members, part of continued hurricane relief efforts in #Florida . #IrmaRelief https://twitter.com/conservcorps/s tatus/925371843472707586   …
AmeriCorps|2018-01-05 11:24:05|1|16|Nothing warms our #BombCyclone  hearts like ice breakers to start AmeriCorps service.   Good luck to @HuronPines  members beginning today! https://twitter.com/HuronPines/sta tus/949306126314672133   …|Nothing warms our #BombCyclone  hearts like ice breakers to start AmeriCorps service.   Good luck to @HuronPines  members beginning today!  tus/949306126314672133   …|false|949315577423761409|/AmeriCorps/status/949315577423761409|Nothing warms our #BombCyclone  hearts like ice breakers to start AmeriCorps service.   Good luck to @HuronPines  members beginning today! https://twitter.com/HuronPines/sta tus/949306126314672133   …
AmeriCorps|2017-08-31 19:38:15|53|40|NEEDED: Trained Shelter Managers for @RedCross  #Harvey  operations. SIGN UP:  http://bit.ly/2vNdMKd   pic.twitter.com/SO52h8o72P|NEEDED: Trained Shelter Managers for @RedCross  #Harvey  operations. SIGN UP:     |false|903401579075837952|/AmeriCorps/status/903401579075837952|NEEDED: Trained Shelter Managers for @RedCross  #Harvey  operations. SIGN UP:  http://bit.ly/2vNdMKd   pic.twitter.com/SO52h8o72P
AmeriCorps|2018-01-15 15:01:37|4|20|On #MLKDay , AmeriCorps members like Annabel w/ @Jumpstartkids  at @GWtweets  create classroom resources for school children. #GetThingsDone pic.twitter.com/QAB0shVZbf|On #MLKDay , AmeriCorps members like Annabel w/ @Jumpstartkids  at @GWtweets  create classroom resources for school children. #GetThingsDone |false|952994199493849091|/AmeriCorps/status/952994199493849091|On #MLKDay , AmeriCorps members like Annabel w/ @Jumpstartkids  at @GWtweets  create classroom resources for school children. #GetThingsDone pic.twitter.com/QAB0shVZbf
AmeriCorps|2017-11-28 13:18:00|5|12|Nearly 80% of adult volunteers donate more than $25 to charity. How are you contributing on #GivingTuesday ?  (Source:  http://bit.ly/2AaST23   ) pic.twitter.com/z97zhVjKmg|Nearly 80% of adult volunteers donate more than $25 to charity. How are you contributing on #GivingTuesday ?  (Source:     ) |false|935573503503462401|/AmeriCorps/status/935573503503462401|Nearly 80% of adult volunteers donate more than $25 to charity. How are you contributing on #GivingTuesday ?  (Source:  http://bit.ly/2AaST23   ) pic.twitter.com/z97zhVjKmg
AmeriCorps|2018-03-12 13:30:53|2|9|Thanks @GovInslee  for recognizing #AmeriCorpsWeek  and the important service of AmeriCorps members across Washington! #GetThingsDone https://twitter.com/ServeWA/status /973219881645731840   …|Thanks @GovInslee  for recognizing #AmeriCorpsWeek  and the important service of AmeriCorps members across Washington! #GetThingsDone  /973219881645731840   …|false|973249985990053889|/AmeriCorps/status/973249985990053889|Thanks @GovInslee  for recognizing #AmeriCorpsWeek  and the important service of AmeriCorps members across Washington! #GetThingsDone https://twitter.com/ServeWA/status /973219881645731840   …
AmeriCorps|2017-10-27 10:49:29|10|15|Dispose your Rx drugs & #opioids  safely &securely tomorrow. Proud of AmeriCorps members supporting local #TakeBackDay  events. #OpioidCrisis https://twitter.com/NationalServic e/status/923923191013179392   …|Dispose your Rx drugs & #opioids  safely &securely tomorrow. Proud of AmeriCorps members supporting local #TakeBackDay  events. #OpioidCrisis  e/status/923923191013179392   …|false|923924618024488961|/AmeriCorps/status/923924618024488961|Dispose your Rx drugs & #opioids  safely &securely tomorrow. Proud of AmeriCorps members supporting local #TakeBackDay  events. #OpioidCrisis https://twitter.com/NationalServic e/status/923923191013179392   …
