'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'|Translation
DEAHQ|2018-01-08 11:02:03|6|8|"#DEA  recently gave notice it will use its legal authority to sched. #fentanyl +analogues...chang[ing} the existing legal framework as a result. When sched. takes effect it will reduce evidentiary hurdles that make it more difficult to convict fentanyl distributors+manufacturers"|"#DEA  recently gave notice it will use its legal authority to sched. #fentanyl +analogues...chang[ing} the existing legal framework as a result. When sched. takes effect it will reduce evidentiary hurdles that make it more difficult to convict fentanyl distributors+manufacturers"|false|950397196142305280|/DEAHQ/status/950397196142305280|"#DEA  recently gave notice it will use its legal authority to sched. #fentanyl +analogues...chang[ing} the existing legal framework as a result. When sched. takes effect it will reduce evidentiary hurdles that make it more difficult to convict fentanyl distributors+manufacturers"
DEAHQ|2017-10-17 14:38:26|35|76|1st ever Chinese #fentanyl  maker indictments announced by @TheJusticeDept , @DEAHQ , @ICEgov  & RCMP.  Details at:  https://www. dea.gov/divisions/hq/2 017/hq101717.shtml   …|1st ever Chinese #fentanyl  maker indictments announced by @TheJusticeDept , @DEAHQ , @ICEgov  & RCMP.  Details at:   dea.gov/divisions/hq/2 017/hq101717.shtml   …|false|920358358804246528|/DEAHQ/status/920358358804246528|1st ever Chinese #fentanyl  maker indictments announced by @TheJusticeDept , @DEAHQ , @ICEgov  & RCMP.  Details at:  https://www. dea.gov/divisions/hq/2 017/hq101717.shtml   …
DEAHQ|2017-12-21 13:02:18|10|15|Focus on and resources for this fight are needed now more than ever- "top priority." CDC data released today-63,600+ OD deaths in US in 2016 of which 42,249 involved #opioids   https://www. cdc.gov/nchs/products/ databriefs/db294.htm   …  #opioidcrisis pic.twitter.com/KsQyIbSGWI|Focus on and resources for this fight are needed now more than ever- "top priority." CDC data released today-63,600+ OD deaths in US in 2016 of which 42,249 involved #opioids    cdc.gov/nchs/products/ databriefs/db294.htm   …  #opioidcrisis |false|943904475114242049|/DEAHQ/status/943904475114242049|Focus on and resources for this fight are needed now more than ever- "top priority." CDC data released today-63,600+ OD deaths in US in 2016 of which 42,249 involved #opioids   https://www. cdc.gov/nchs/products/ databriefs/db294.htm   …  #opioidcrisis pic.twitter.com/KsQyIbSGWI
DEAHQ|2018-01-23 12:02:48|5|7|Thank you! Critical partnership bringing bad guys (and gals) to justice! @TheJusticeDept https://twitter.com/NDWVnews/statu s/955820347303038976   …|Thank you! Critical partnership bringing bad guys (and gals) to justice! @TheJusticeDept  s/955820347303038976   …|false|955848299571015681|/DEAHQ/status/955848299571015681|Thank you! Critical partnership bringing bad guys (and gals) to justice! @TheJusticeDept https://twitter.com/NDWVnews/statu s/955820347303038976   …
DEAHQ|2017-09-29 17:38:59|2|14|Thank you A/S Brownfield for being a great partner of @DEAHQ  as Ambassador to #Venezuela  #Colombia  #Chile  + leading @StateINL  #inthegame https://twitter.com/StateINL/statu s/913851335900123137   …|Thank you A/S Brownfield for being a great partner of @DEAHQ  as Ambassador to #Venezuela  #Colombia  #Chile  + leading @StateINL  #inthegame  s/913851335900123137   …|false|913880813728681984|/DEAHQ/status/913880813728681984|Thank you A/S Brownfield for being a great partner of @DEAHQ  as Ambassador to #Venezuela  #Colombia  #Chile  + leading @StateINL  #inthegame https://twitter.com/StateINL/statu s/913851335900123137   …
DEAHQ|2018-01-08 14:18:06|5|14|(Another) Answer 1: Learn about the dangers of prescription drug misuse through the #OperationPrevention  interactive self-paced module on the science of addiction  https://www. operationprevention.com/#spm    #NDAFW|(Another) Answer 1: Learn about the dangers of prescription drug misuse through the #OperationPrevention  interactive self-paced module on the science of addiction   operationprevention.com/#spm    #NDAFW|false|950446533404741632|/DEAHQ/status/950446533404741632|(Another) Answer 1: Learn about the dangers of prescription drug misuse through the #OperationPrevention  interactive self-paced module on the science of addiction  https://www. operationprevention.com/#spm    #NDAFW
DEAHQ|2017-10-31 09:53:18|8|4|Concerned a property may have been used to make/dump #methamphetamine /drugs? @DEAHQ  clan lab registry may help to ID  https://www. dea.gov/clan-lab/clan- lab.shtml   … pic.twitter.com/ytvZjlABI7|Concerned a property may have been used to make/dump #methamphetamine /drugs? @DEAHQ  clan lab registry may help to ID   dea.gov/clan-lab/clan- lab.shtml   … |false|925360033201782786|/DEAHQ/status/925360033201782786|Concerned a property may have been used to make/dump #methamphetamine /drugs? @DEAHQ  clan lab registry may help to ID  https://www. dea.gov/clan-lab/clan- lab.shtml   … pic.twitter.com/ytvZjlABI7
DEAHQ|2017-11-01 14:16:39|2|14|Live now... https://twitter.com/ONDCP/status/9 25755063875854336   …|Live now...  25755063875854336   …|false|925788694904213509|/DEAHQ/status/925788694904213509|Live now... https://twitter.com/ONDCP/status/9 25755063875854336   …
DEAHQ|2017-10-12 17:06:04|9|18|SHOCK: #opioid  related deaths in US  ↓ life expectancy by 2.5 mo 2000-15-no other factor had a greater neg. affect  https://www. getsmartaboutdrugs.gov/news-statistic s/2017/09/22/america%E2%80%99s-opioid-problem-so-bad-it%E2%80%99s-cutting-us-life-expectancy   … pic.twitter.com/vxjQSVAIPN|SHOCK: #opioid  related deaths in US  ↓ life expectancy by 2.5 mo 2000-15-no other factor had a greater neg. affect   getsmartaboutdrugs.gov/news-statistic s/2017/09/22/america%E2%80%99s-opioid-problem-so-bad-it%E2%80%99s-cutting-us-life-expectancy   … |false|918583569961930754|/DEAHQ/status/918583569961930754|SHOCK: #opioid  related deaths in US  ↓ life expectancy by 2.5 mo 2000-15-no other factor had a greater neg. affect  https://www. getsmartaboutdrugs.gov/news-statistic s/2017/09/22/america%E2%80%99s-opioid-problem-so-bad-it%E2%80%99s-cutting-us-life-expectancy   … pic.twitter.com/vxjQSVAIPN
DEAHQ|2018-03-01 11:19:03|6|13|Join us as we seek effective solutions- education/enforcement/recovery working together- to end the #opioidcrisis . https://twitter.com/WhiteHouse/sta tus/969242373023727616   …|Join us as we seek effective solutions- education/enforcement/recovery working together- to end the #opioidcrisis .  tus/969242373023727616   …|false|969245642836074496|/DEAHQ/status/969245642836074496|Join us as we seek effective solutions- education/enforcement/recovery working together- to end the #opioidcrisis . https://twitter.com/WhiteHouse/sta tus/969242373023727616   …
