'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'|Translation
SRE_mx|2017-09-21 17:15:23|205|149|"La sociedad mexicana, unida y solidaria, ha salido a las calles a ayudar y rescatar a las víctimas de estas tragedias": @LVidegaray pic.twitter.com/ypXDgTE3UI|"La sociedad mexicana, unida y solidaria, ha salido a las calles a ayudar y rescatar a las víctimas de estas tragedias": @LVidegaray |false|910975769597419520|/SRE_mx/status/910975769597419520|"The Mexican society, united and supportive, has taken to the streets to help and rescue the victims of these tragedies": @LVidegaray pic.twitter.com/ypXDgTE3UI
SRE_mx|2017-10-10 13:47:02|116|132|113 países y territorios expresaron condolencias a México, lo que significa que contamos con amigos sinceros en todo el mundo:@LVidegaray pic.twitter.com/KAyEsyGfW2|113 países y territorios expresaron condolencias a México, lo que significa que contamos con amigos sinceros en todo el mundo:@LVidegaray |false|917808707282493440|/SRE_mx/status/917808707282493440|113 countries and territories expressed their condolences to Mexico, which means that we have sincere friends around the world: @LVidegaray pic.twitter.com/KAyEsyGfW2
SRE_mx|2018-01-08 19:46:30|68|73|Recibe el Canciller @LVidegaray  al Consejero Presidente del @INEMexico , @lorenzocordovav , y a la Presidenta del @TEPJF_informa , Janine M. Otálora, para hablar sobre los alcances y retos del Sistema Electoral de México en los próximos comicios. #REC2018    #DiplomaciaMX pic.twitter.com/gjiFW2ttwD|Recibe el Canciller @LVidegaray  al Consejero Presidente del @INEMexico , @lorenzocordovav , y a la Presidenta del @TEPJF_informa , Janine M. Otálora, para hablar sobre los alcances y retos del Sistema Electoral de México en los próximos comicios. #REC2018    #DiplomaciaMX |false|950529177530392576|/SRE_mx/status/950529177530392576|Foreign Minister @LVidegaray receives the President of @INEMexico, @lorenzocordovav, and the President of @TEPJF_informa, Janine M. Otálora, to discuss the scope and challenges of the Electoral System of Mexico in the upcoming elections. # REC2018 #DiplomaciaMX pic.twitter.com/gjiFW2ttwD
SRE_mx|2017-10-03 20:59:09|65|100|El Srio @LVidegaray  visitó el @metmuseum  con motivo de la ceremonia clausura de la exposición del pintor mexicano Cristóbal de Villalpando pic.twitter.com/QsBQJggMXC|El Srio @LVidegaray  visitó el @metmuseum  con motivo de la ceremonia clausura de la exposición del pintor mexicano Cristóbal de Villalpando |false|915380739893530624|/SRE_mx/status/915380739893530624|El Srio @LVidegaray visited the @metmuseum on the occasion of the closing ceremony of the exhibition by the Mexican painter Cristóbal de Villalpando pic.twitter.com/QsBQJggMXC
SRE_mx|2017-12-19 21:06:59|66|80|La #SRE  expresa sus condolencias a las familias de las personas que perdieron la vida en el accidente en la carretera Mahahual-Cafetal y desea pronta recuperación a los heridos. Esta dependencia ha contactado a las Embajadas de los países de las víctimas para ofrecer asistencia.|La #SRE  expresa sus condolencias a las familias de las personas que perdieron la vida en el accidente en la carretera Mahahual-Cafetal y desea pronta recuperación a los heridos. Esta dependencia ha contactado a las Embajadas de los países de las víctimas para ofrecer asistencia.|false|943301674126462976|/SRE_mx/status/943301674126462976|The #SRE expresses its condolences to the families of the people who lost their lives in the accident on the Mahahual-Cafetal highway and wishes the wounded to recover quickly. This unit has contacted the Embassies of the victims' countries to offer assistance.
SRE_mx|2017-11-28 21:23:43|78|98|Las acciones de Corea del Norte son un grave desafío para la paz y la seguridad internacionales. México se une al llamado para que éste suspenda todo tipo de provocación, como manda el Consejo de Seguridad de las Naciones Unidas.|Las acciones de Corea del Norte son un grave desafío para la paz y la seguridad internacionales. México se une al llamado para que éste suspenda todo tipo de provocación, como manda el Consejo de Seguridad de las Naciones Unidas.|false|935695742131425280|/SRE_mx/status/935695742131425280|The actions of North Korea are a serious challenge for international peace and security. Mexico joins the call for it to suspend all kinds of provocation, as mandated by the Security Council of the United Nations.
SRE_mx|2017-10-01 13:36:24|234|487|Gracias Perú, con México siempre contarán. Orgullosos de ser hermanos ¡Somos una sola fuerza! #FuerzaMéxico pic.twitter.com/4rOLQ30Zn4|Gracias Perú, con México siempre contarán. Orgullosos de ser hermanos ¡Somos una sola fuerza! #FuerzaMéxico |false|914544539565670400|/SRE_mx/status/914544539565670400|Thanks Peru, with Mexico they will always count. Proud to be brothers We are one force! # FuerzaMéxico pic.twitter.com/4rOLQ30Zn4
SRE_mx|2017-11-19 16:01:30|118|183|La @NFL  y la @SECTUR_mx  anuncian acuerdo para 3 juegos más de 2019 a 2021. El futbol americano también es factor de integración en la región norteamericana: @LVidegaray   pic.twitter.com/XljeItWFOv|La @NFL  y la @SECTUR_mx  anuncian acuerdo para 3 juegos más de 2019 a 2021. El futbol americano también es factor de integración en la región norteamericana: @LVidegaray   |false|932353161460928512|/SRE_mx/status/932353161460928512|The @NFL and the @SECTUR_mx announce agreement for 3 more games from 2019 to 2021. American football is also an integration factor in the North American region: @LVidegaray pic.twitter.com/XljeItWFOv
SRE_mx|2017-12-06 15:46:31|39|64|La "Carta Universal de los Deberes y Obligaciones de las Personas”, entregada hoy al @LVidegaray , reconoce la importancia de que los individuos cumplan de forma efectiva sus deberes jurídicos y obligaciones éticas como integrantes de la sociedad y para el bien común. pic.twitter.com/n4MgSAvWSy|La "Carta Universal de los Deberes y Obligaciones de las Personas”, entregada hoy al @LVidegaray , reconoce la importancia de que los individuos cumplan de forma efectiva sus deberes jurídicos y obligaciones éticas como integrantes de la sociedad y para el bien común. |false|938509982122872832|/SRE_mx/status/938509982122872832|The "Universal Charter of Duties and Obligations of Persons", delivered today to @LVidegaray, recognizes the importance of individuals effectively fulfilling their legal duties and ethical obligations as members of society and for the common good. twitter.com/n4MgSAvWSy
SRE_mx|2017-09-21 17:07:11|261|318|"Hoy México se siente abrazado y encuentra consuelo por un mundo que no nos deja solos en nuestra tragedia": @LVidegaray pic.twitter.com/KVF1o1HUDq  – at  United Nations|"Hoy México se siente abrazado y encuentra consuelo por un mundo que no nos deja solos en nuestra tragedia": @LVidegaray   – at  United Nations|false|910973709044862976|/SRE_mx/status/910973709044862976|"Today Mexico feels embraced and finds comfort for a world that does not leave us alone in our tragedy": @LVidegaray pic.twitter.com/KVF1o1HUDq - at United Nations
SRE_mx|2017-11-24 15:37:03|39|40|Concluyen gira de trabajo el Srio. @LVidegaray , acompañado del Subsrio. @ladealba  y del Embajador de México en Brasil, Salvador Arriola. #Comunicado  - "Buscan México y Brasil aumentar diálogo político e intercambio comercial". http://bit.ly/2iOC1E5   pic.twitter.com/9yPFdeifbb|Concluyen gira de trabajo el Srio. @LVidegaray , acompañado del Subsrio. @ladealba  y del Embajador de México en Brasil, Salvador Arriola. #Comunicado  - "Buscan México y Brasil aumentar diálogo político e intercambio comercial".    |false|934158949267509248|/SRE_mx/status/934158949267509248|The Srio. @LVidegaray, accompanied by the Subsidiary. @ladealba and the Ambassador of Mexico in Brazil, Salvador Arriola. #Comunicado - "Mexico and Brazil seek to increase political dialogue and commercial exchange". http://bit.ly/2iOC1E5 pic.twitter.com/9yPFdeifbb
SRE_mx|2017-10-03 12:21:27|102|128|El Srio @LVidegaray  y la Universidad de la Ciudad de Nueva York @CUNY , firmarán un convenio para la elaboración de diagnósticos migratorios. pic.twitter.com/xtYWwST50P|El Srio @LVidegaray  y la Universidad de la Ciudad de Nueva York @CUNY , firmarán un convenio para la elaboración de diagnósticos migratorios. |false|915250453637509120|/SRE_mx/status/915250453637509120|El Srio @LVidegaray and the City University of New York @CUNY, will sign an agreement for the elaboration of migratory diagnoses. pic.twitter.com/xtYWwST50P
SRE_mx|2017-12-08 11:13:30|49|74|Esta mañana, el Canciller @LVidegaray  participa en la Junta de Consejo Nacional del Consejo Coordinador Empresarial @cceoficialmx , donde habla sobre la situación que guarda la relación política con Estados Unidos. pic.twitter.com/W9WzqQRzsn|Esta mañana, el Canciller @LVidegaray  participa en la Junta de Consejo Nacional del Consejo Coordinador Empresarial @cceoficialmx , donde habla sobre la situación que guarda la relación política con Estados Unidos. |false|939166054051299329|/SRE_mx/status/939166054051299329|This morning, the Chancellor @LVidegaray participates in the National Council Board of the Business Coordinating Council @cceoficialmx, where he talks about the situation of the political relationship with the United States. pic.twitter.com/W9WzqQRzsn
SRE_mx|2018-01-30 12:06:27|28|37|Esta mañana, el Secretario de Relaciones Exteriores @LVidegaray  tendrá un encuentro con los Senadores del Grupo Parlamentario del PRI en el @Senadomexicano . pic.twitter.com/OHO4gCTgZA|Esta mañana, el Secretario de Relaciones Exteriores @LVidegaray  tendrá un encuentro con los Senadores del Grupo Parlamentario del PRI en el @Senadomexicano . |false|958385934562570240|/SRE_mx/status/958385934562570240|This morning, the Secretary of Foreign Affairs @LVidegaray will have a meeting with the Senators of the Parliamentary Group of the PRI in @Senadomexicano. pic.twitter.com/OHO4gCTgZA
SRE_mx|2017-10-02 19:32:36|80|105|El Srio. @LVidegaray  se reunió con Tom J. Donohue, Presidente y CEO de @USChamber , para dialogar sobre la relación México-Estados Unidos pic.twitter.com/8wNL9S7FAZ|El Srio. @LVidegaray  se reunió con Tom J. Donohue, Presidente y CEO de @USChamber , para dialogar sobre la relación México-Estados Unidos |false|914996570743017473|/SRE_mx/status/914996570743017473|The Srio. @LVidegaray met with Tom J. Donohue, President and CEO of @USChamber, to discuss the US-Mexico relationship pic.twitter.com/8wNL9S7FAZ
SRE_mx|2018-03-26 19:14:55|64|65|También se realizó la firma de una Carta de Intención entre el Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria, @SENASICA  y la Oficina de Aduanas y Protección Fronteriza de los EE.UU @CBP  para facilitar el comercio agro-alimentario entre #México  y #EUA .  pic.twitter.com/Z8hOhu5Tnx|También se realizó la firma de una Carta de Intención entre el Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria, @SENASICA  y la Oficina de Aduanas y Protección Fronteriza de los EE.UU @CBP  para facilitar el comercio agro-alimentario entre #México  y #EUA .  |false|978409994302492672|/SRE_mx/status/978409994302492672|The signing of a Letter of Intent between the National Service for Agrifood Health, Safety and Quality, @SENASICA and the US Customs and Border Protection Office @CBP to facilitate agro-food trade between # Mexico and #EUA. pic.twitter.com/Z8hOhu5Tnx
SRE_mx|2017-11-15 16:07:02|53|41|El potencial energético es uno de los factores clave para la integración regional:@LVidegaray    #Comunicado   http://bit.ly/2zLo4Ov         @aem_usa  @GHPartnership  #EnergyForum  @TXMexicoTrade pic.twitter.com/Wfd4c1pcOn|El potencial energético es uno de los factores clave para la integración regional:@LVidegaray    #Comunicado            @aem_usa  @GHPartnership  #EnergyForum  @TXMexicoTrade |false|930905002180317184|/SRE_mx/status/930905002180317184|The energy potential is one of the key factors for regional integration: @LVidegaray #Comunicado http://bit.ly/2zLo4Ov @aem_usa @GHPartnership #EnergyForum @TXMexicoTrade pic.twitter.com/Wfd4c1pcOn
SRE_mx|2018-03-01 13:27:06|74|63| Ahora es más fácil realizar tus trámites y servicios en cualquiera de los 50 consulados en EEUU; haz tu cita en línea en la página:  https://mexitel.sre.gob.mx   , #AcércateatuConsulado  y #ConocetusDerechos . pic.twitter.com/RWY7sxaE94| Ahora es más fácil realizar tus trámites y servicios en cualquiera de los 50 consulados en EEUU; haz tu cita en línea en la página:     , #AcércateatuConsulado  y #ConocetusDerechos . |false|969277866658603008|/SRE_mx/status/969277866658603008|Now it is easier to perform your paperwork and services at any of the 50 consulates in the US; Make your appointment online at: https://mexitel.sre.gob.mx, # AcércateatuConsulado and #Conocetus Rights. pic.twitter.com/RWY7sxaE94
SRE_mx|2018-02-16 13:37:10|116|79|Lamenta el gobierno de México el fallecimiento de joven mexicano en Parkland, Florida. #Comunicado   http://bit.ly/2F8aiZd   pic.twitter.com/9ieenyBvAn|Lamenta el gobierno de México el fallecimiento de joven mexicano en Parkland, Florida. #Comunicado      |false|964569359615184896|/SRE_mx/status/964569359615184896|The Mexican government regrets the death of a young Mexican in Parkland, Florida. #Comunicado http://bit.ly/2F8aiZd pic.twitter.com/9ieenyBvAn
SRE_mx|2018-03-06 15:51:01|69|67|El Srio. @LVidegaray  y el Ministro @Aowheatley  atestiguan la firma del Memorándum de Entendimiento entre el Instituto Mexicano del Petróleo y PetroJam, con el fin de identificar oportunidades de negocio en los sectores de hidrocarburos y energías renovables en México y Jamaica. pic.twitter.com/aAcf1eAYFD|El Srio. @LVidegaray  y el Ministro @Aowheatley  atestiguan la firma del Memorándum de Entendimiento entre el Instituto Mexicano del Petróleo y PetroJam, con el fin de identificar oportunidades de negocio en los sectores de hidrocarburos y energías renovables en México y Jamaica. |false|971126025022210049|/SRE_mx/status/971126025022210049|The Srio. @LVidegaray and the Minister @Aheheatley witness the signing of the Memorandum of Understanding between the Mexican Petroleum Institute and PetroJam, in order to identify business opportunities in the hydrocarbon and renewable energy sectors in Mexico and Jamaica. pic.twitter.com/aAcf1eAYFD
