username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|address|latitude|longitude|latlongerr
MiamiBeachPD|2017-09-10 15:17:45|32|13|Tornado Warning for Miami Beach area until 3:30PM. #HurricaneIrma  @NWSMiami pic.twitter.com/Gh22v3ZNll|Tornado Warning for Miami Beach area until 3:30PM. #HurricaneIrma  @NWSMiami |false|906959899371941888|/MiamiBeachPD/status/906959899371941888||||
MiamiBeachPD|2017-10-18 16:44:29|1|10|.@Yankees   https://twitter.com/mbpdchiefoates /status/920725743964971009   …|.@Yankees    /status/920725743964971009   …|false|920752464739160065|/MiamiBeachPD/status/920752464739160065||||
MiamiBeachPD|2017-09-10 19:46:32|131|120|For your safety, access to Miami Beach will be prohibited until the the roads are clear.   #HurricaneIrma pic.twitter.com/kADlNaLm8P|For your safety, access to Miami Beach will be prohibited until the the roads are clear.   #HurricaneIrma |false|907027540925206530|/MiamiBeachPD/status/907027540925206530||||
MiamiBeachPD|2017-09-09 08:41:07|11|18|'.@MBPDChiefOates  speaking with @wsvn ''s @OlewisON7  urging folks to stay inside as #HurricaneIrma  approaches. pic.twitter.com/1lkwGyja36'|'.@MBPDChiefOates  speaking with @wsvn ''s @OlewisON7  urging folks to stay inside as #HurricaneIrma  approaches. '|false|906497695069634560|/MiamiBeachPD/status/906497695069634560||||
MiamiBeachPD|2017-10-20 18:32:34|3|12| The narration may be the best part!   #CopsandKids pic.twitter.com/Hxt5SiMom5| The narration may be the best part!   #CopsandKids |false|921504441949413376|/MiamiBeachPD/status/921504441949413376||||
MiamiBeachPD|2017-09-03 08:36:12|0|3|Boat safely #LaborDayWeekend  this includes personal watercrafts! pic.twitter.com/bBBhdRFY8e|Boat safely #LaborDayWeekend  this includes personal watercrafts! |false|904322133765054466|/MiamiBeachPD/status/904322133765054466||||
MiamiBeachPD|2017-09-09 10:11:51|8|14|.@CBSMiami  is on now with @MBPDChiefOates  discussing our MRAP and #HurricaneIrma  with @MarybelCBS4 . pic.twitter.com/aMSkyqtsAh|.@CBSMiami  is on now with @MBPDChiefOates  discussing our MRAP and #HurricaneIrma  with @MarybelCBS4 . |false|906520531645747201|/MiamiBeachPD/status/906520531645747201||||
MiamiBeachPD|2017-09-09 07:34:12|4|8|@ MiamiBeachFire  Lt. Chisholm & Police Sgt Gil at @MiamiDadeCounty  EOC.  #HurricaneIrma pic.twitter.com/O71TwRvi9Y|@ MiamiBeachFire  Lt. Chisholm & Police Sgt Gil at @MiamiDadeCounty  EOC.  #HurricaneIrma |false|906480857086603265|/MiamiBeachPD/status/906480857086603265||||
MiamiBeachPD|2017-09-10 17:01:17|61|54|For safety, access to Miami Beach will be prohibited until all the roads are clear.Do not begin returning to @MiamiBeachNews  #HurricaneIrma|For safety, access to Miami Beach will be prohibited until all the roads are clear.Do not begin returning to @MiamiBeachNews  #HurricaneIrma|false|906985953985744899|/MiamiBeachPD/status/906985953985744899||||
MiamiBeachPD|2017-09-06 15:34:03|18|12|# HurricaneIrma  Gas Alert: Chevron at 15 St/Alton Road has regular grade fuel with a 30-45 minute wait.|# HurricaneIrma  Gas Alert: Chevron at 15 St/Alton Road has regular grade fuel with a 30-45 minute wait.|false|905514452812013569|/MiamiBeachPD/status/905514452812013569|15 St / Alton Road|41.8395323333333|-71.3896895555556|0.0
MiamiBeachPD|2017-09-06 09:30:41|179|219|What’s in your #Irma  Emergency Kit?__NEWLINE__ __NEWLINE__ First-aid kit__NEWLINE__ __NEWLINE__ Matches/lighter__NEWLINE__ __NEWLINE__ Prescription  __NEWLINE__  purification tablets__NEWLINE__ Spare  __NEWLINE__ __NEWLINE__|What’s in your #Irma  Emergency Kit?__NEWLINE__ __NEWLINE__ First-aid kit__NEWLINE__ __NEWLINE__ Matches/lighter__NEWLINE__ __NEWLINE__ Prescription  __NEWLINE__  purification tablets__NEWLINE__ Spare  __NEWLINE__ __NEWLINE__|false|905423006280900612|/MiamiBeachPD/status/905423006280900612||||
MiamiBeachPD|2017-10-19 14:02:06|2|5|# KnowTheSigns : Is your partner jealous or controlling? #DomesticViolence  #SpeakUp  @ndvh|# KnowTheSigns : Is your partner jealous or controlling? #DomesticViolence  #SpeakUp  @ndvh|false|921073989291782144|/MiamiBeachPD/status/921073989291782144||||
MiamiBeachPD|2017-10-02 09:39:52|6|5|Who’s joining @MiamiPD  for their Domestic Violence Walk today@1PM? #DomesticViolenceAwarenessMonth https://twitter.com/miamipd/status /912718782879211523   …|Who’s joining @MiamiPD  for their Domestic Violence Walk today@1PM? #DomesticViolenceAwarenessMonth  /912718782879211523   …|false|914847403789967362|/MiamiBeachPD/status/914847403789967362||||
MiamiBeachPD|2017-10-02 10:05:11|1|9|Historic day on Miami Beach https://twitter.com/miamibeachnews /status/914848046109921280   …|Historic day on Miami Beach  /status/914848046109921280   …|false|914853773733801984|/MiamiBeachPD/status/914853773733801984||||
MiamiBeachPD|2017-10-24 17:05:12|2|5|Has your partner ever   your  ? #SpeakUp  on #DomesticViolence  @ndvh|Has your partner ever   your  ? #SpeakUp  on #DomesticViolence  @ndvh|false|922932007793037313|/MiamiBeachPD/status/922932007793037313||||
MiamiBeachPD|2017-10-22 12:00:34|1|4|H –  , Humiliated, Harassed__NEWLINE__ I – Isolated, Intimidated, Injured ( / ) __NEWLINE__T – Terrorized, Taken ( / ) __NEWLINE__S – Sexually assaulted, Stalked __NEWLINE__@ndvh|H –  , Humiliated, Harassed__NEWLINE__ I – Isolated, Intimidated, Injured ( / ) __NEWLINE__T – Terrorized, Taken ( / ) __NEWLINE__S – Sexually assaulted, Stalked __NEWLINE__@ndvh|false|922130567004606464|/MiamiBeachPD/status/922130567004606464||||
MiamiBeachPD|2017-10-07 14:01:03|10|21|Don’t let an emoji wreck your life. If you’re #texting , you’re not #driving .|Don’t let an emoji wreck your life. If you’re #texting , you’re not #driving .|false|916725070252466176|/MiamiBeachPD/status/916725070252466176||||
MiamiBeachPD|2017-09-09 09:22:56|15|15|'Discussing the dangers of storm surge as #HurricaneIrma  approaches with @CNN ''s @VanDamCNN pic.twitter.com/TOuwSmGhAH'|'Discussing the dangers of storm surge as #HurricaneIrma  approaches with @CNN ''s @VanDamCNN '|false|906508221388660736|/MiamiBeachPD/status/906508221388660736||||
MiamiBeachPD|2017-09-10 11:58:58|142|101|# HurricaneIrma : Current conditions on @MiamiBeachNews . Many unknown hazards, please remain indoors. https://www. pscp.tv/w/bIQHOTF6dkVO V0dxTlJMUWV8MW1yR21tWUVFbm5HeUwtqmPJ8j9-x8VMmVWkYTnE76uNqzR5Y2Z_ZL3eUbIH   …|# HurricaneIrma : Current conditions on @MiamiBeachNews . Many unknown hazards, please remain indoors.  pscp.tv/w/bIQHOTF6dkVO V0dxTlJMUWV8MW1yR21tWUVFbm5HeUwtqmPJ8j9-x8VMmVWkYTnE76uNqzR5Y2Z_ZL3eUbIH   …|false|906909877146189825|/MiamiBeachPD/status/906909877146189825||||
MiamiBeachPD|2017-09-21 07:39:46|15|69|They all said they wanted to work on Miami Beach...welcome to Miami Beach boys and girls. #PoliceRecruits   http://www. joinmbpd.org   pic.twitter.com/0dIBvPlXPi|They all said they wanted to work on Miami Beach...welcome to Miami Beach boys and girls. #PoliceRecruits    joinmbpd.org   |false|910830910693617664|/MiamiBeachPD/status/910830910693617664||||
MiamiBeachPD|2017-10-23 12:30:47|0|2|Does your partner use your   to make you feel guilty? #SpeakUp  on #DomesticViolence  @ndvh|Does your partner use your   to make you feel guilty? #SpeakUp  on #DomesticViolence  @ndvh|false|922500560691060741|/MiamiBeachPD/status/922500560691060741||||
MiamiBeachPD|2017-09-15 14:01:01|13|37|# SafetyTip : Don’t post photos of your   wearing school uniform. We don’t want the bad guys to know where your   goes to school.|# SafetyTip : Don’t post photos of your   wearing school uniform. We don’t want the bad guys to know where your   goes to school.|false|908752528216674304|/MiamiBeachPD/status/908752528216674304||||
MiamiBeachPD|2017-09-15 11:08:28|13|69|.@SegafredoUSA  comes through with   for our officers! pic.twitter.com/i3HNrIBBij|.@SegafredoUSA  comes through with   for our officers! |false|908709104994091008|/MiamiBeachPD/status/908709104994091008||||
