username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|address|coord_lat|coord_lon|coord_err
MiamiDadePD|2017-10-26 19:35:18|0|18|We’re having a great time on this Boo-tiful night at Winston Park K-8 Center’s Trunk-or-Treat Event #MDPDconnecting  #Halloween2017   pic.twitter.com/MmttaCGUqS|We’re having a great time on this Boo-tiful night at Winston Park K-8 Center’s Trunk-or-Treat Event #MDPDconnecting  #Halloween2017   |false|923694557140627456|/MiamiDadePD/status/923694557140627456||||
MiamiDadePD|2017-10-15 21:23:28|1|5|Thank you for checking in   #9PMRoutine https://twitter.com/citizcrimewatc h/status/919728037838704640   …|Thank you for checking in   #9PMRoutine  h/status/919728037838704640   …|false|919735513757765632|/MiamiDadePD/status/919735513757765632||||
MiamiDadePD|2017-10-25 17:20:06|3|8|All road users must stay alert, watch for bicyclists and motorcyclists and share the road! #ShareTheRoadFL pic.twitter.com/fIMPyZ9S1S|All road users must stay alert, watch for bicyclists and motorcyclists and share the road! #ShareTheRoadFL |false|923298143566839809|/MiamiDadePD/status/923298143566839809||||
MiamiDadePD|2017-09-11 16:30:02|15|21|As we continue #HurricaneIrma  clean-up efforts, follow @MiamiDadeCounty  @MiamidadeEM  @MiamiDadeFire  & @MiamiDadePD  for official updates.|As we continue #HurricaneIrma  clean-up efforts, follow @MiamiDadeCounty  @MiamidadeEM  @MiamiDadeFire  & @MiamiDadePD  for official updates.|false|907340479209115648|/MiamiDadePD/status/907340479209115648||||
MiamiDadePD|2017-09-10 10:29:43|1|3|Thank you! |Thank you! |false|906887415578730497|/MiamiDadePD/status/906887415578730497||||
MiamiDadePD|2017-10-12 11:34:41|11|4|We need your help identifying this individual re: an armed robbery that occurred at 13745 SW 152 St. Contact @MDCrimeStoppers w/ any info. pic.twitter.com/KyLzfJZ9vc|We need your help identifying this individual re: an armed robbery that occurred at 13745 SW 152 St. Contact @MDCrimeStoppers w/ any info. |false|918500174074347520|/MiamiDadePD/status/918500174074347520|13745 SW 152 St|37.424094|-98.254189|0.0
MiamiDadePD|2017-09-14 15:32:01|7|21|Northside District officers handing out food and water to the homeless after #HurricaneIrma  #MiamiDadeStrong  #ALLinThisTogether pic.twitter.com/oTyIxDwYrJ|Northside District officers handing out food and water to the homeless after #HurricaneIrma  #MiamiDadeStrong  #ALLinThisTogether |false|908413041724751872|/MiamiDadePD/status/908413041724751872||||
MiamiDadePD|2017-10-30 19:42:31|0|0|Thank you @DavidOvalle305  for honoring Det. Smith’s service to our community.|Thank you @DavidOvalle305  for honoring Det. Smith’s service to our community.|false|925145926250979334|/MiamiDadePD/status/925145926250979334||||
MiamiDadePD|2017-09-25 21:00:01|8|13|'# 9PMRoutine    Time to  up your  ,   & valuables. Make this your routine & help stop crime before it even happens! Who''s in?  pic.twitter.com/pFQx1Y7o8a'|'# 9PMRoutine    Time to  up your  ,   & valuables. Make this your routine & help stop crime before it even happens! Who''s in?  '|false|912481854225346560|/MiamiDadePD/status/912481854225346560||||
MiamiDadePD|2017-10-04 11:01:14|0|4|# DYK   https://twitter.com/miamidadeem/st atus/915589815147606016   …|# DYK    atus/915589815147606016   …|false|915592656301981696|/MiamiDadePD/status/915592656301981696||||
MiamiDadePD|2017-09-11 18:55:40|18|14|(2 of 2) Those involved in recovery efforts are allowed an exemption   hospital, gas stations, gas tanker drivers & supermarket employees. pic.twitter.com/eCEH3spY1I|(2 of 2) Those involved in recovery efforts are allowed an exemption   hospital, gas stations, gas tanker drivers & supermarket employees. |false|907377127712083968|/MiamiDadePD/status/907377127712083968||||
MiamiDadePD|2017-09-04 22:00:29|2|6|Avoid driving when you’d normally be asleep and don’t drive after taking meds that cause drowsiness. #DrowsyDrivingFL  #ArriveAliveFL pic.twitter.com/0Ownepdi16|Avoid driving when you’d normally be asleep and don’t drive after taking meds that cause drowsiness. #DrowsyDrivingFL  #ArriveAliveFL |false|904886924439146497|/MiamiDadePD/status/904886924439146497||||
MiamiDadePD|2017-09-29 10:21:01|1|2|'Join #MDPD ''s Kendall District Major & your NRU officers for Coffee w/ a Cop on 10/11 from 8-9:30AM. We hope to see you there!  pic.twitter.com/Vfa9zdVWid'|'Join #MDPD ''s Kendall District Major & your NRU officers for Coffee w/ a Cop on 10/11 from 8-9:30AM. We hope to see you there!  '|false|913770595627696134|/MiamiDadePD/status/913770595627696134||||
MiamiDadePD|2017-09-15 17:24:17|5|8|As we continue our recovery & cleanup efforts, please visit  http://ow.ly/34HH30fc6Ez    for the latest info on openings & closings in #OurCounty pic.twitter.com/ERaglT1kkC|As we continue our recovery & cleanup efforts, please visit      for the latest info on openings & closings in #OurCounty |false|908803682292117505|/MiamiDadePD/status/908803682292117505||||
MiamiDadePD|2017-09-20 16:50:33|0|0|SEEKING INFORMATION: On 9/15/17, Leon Dye was killed in the area of 521 NW 9 St.  Contact @MDCrimeStoppers with any information. pic.twitter.com/6Ls3rLEUnp|SEEKING INFORMATION: On 9/15/17, Leon Dye was killed in the area of 521 NW 9 St.  Contact @MDCrimeStoppers with any information. |false|910607133036699648|/MiamiDadePD/status/910607133036699648|521 NW 9 St|40.3823524|-75.4855209|0.0
MiamiDadePD|2017-09-16 13:01:44|11|44|Our officers are really mending fences throughout Miami-Dade County! We mean actually helping repair them! #MiamiDadeStrong pic.twitter.com/UkPAXSI5UJ|Our officers are really mending fences throughout Miami-Dade County! We mean actually helping repair them! #MiamiDadeStrong |false|909099999245537280|/MiamiDadePD/status/909099999245537280||||
MiamiDadePD|2017-10-06 19:15:01|27|39|NO text. NO Call. NOTHING is worth losing a life over. Please share this message with your loved ones #PutitDown  #BecauseWeCare pic.twitter.com/MlDlYNGMxd|NO text. NO Call. NOTHING is worth losing a life over. Please share this message with your loved ones #PutitDown  #BecauseWeCare |false|916441695943786499|/MiamiDadePD/status/916441695943786499||||
MiamiDadePD|2017-09-12 17:43:45|11|35|'Director @JPerezMDPD  joined @MayorGimenez  on this afternoon''s flight. We stand with @mcsonews  & @KWPOLICE ! We are ready to help! https://twitter.com/mayorgimenez/s tatus/907720136186060801   …'|'Director @JPerezMDPD  joined @MayorGimenez  on this afternoon''s flight. We stand with @mcsonews  & @KWPOLICE ! We are ready to help!  tatus/907720136186060801   …'|false|907721418133131264|/MiamiDadePD/status/907721418133131264||||
MiamiDadePD|2017-09-09 09:06:13|13|14|# WeatherAlert  #HurricaneIrma https://twitter.com/nwsmiami/statu s/906501927562858501   …|# WeatherAlert  #HurricaneIrma  s/906501927562858501   …|false|906504015562801152|/MiamiDadePD/status/906504015562801152||||
MiamiDadePD|2017-09-28 09:30:36|1|10|# TBT  #ThrowbackThursday  #MDPD pic.twitter.com/al75jq9OfJ|# TBT  #ThrowbackThursday  #MDPD |false|913395519640281088|/MiamiDadePD/status/913395519640281088||||
MiamiDadePD|2017-09-16 10:48:05|13|14|# SafetyReminder https://twitter.com/miamidadefire/ status/907995653195825152   …|# SafetyReminder  status/907995653195825152   …|false|909066364660445184|/MiamiDadePD/status/909066364660445184||||
MiamiDadePD|2017-09-27 22:13:19|0|1|'That''s what we like to hear! Thanks for checking in with us #9PMRoutine  '|'That''s what we like to hear! Thanks for checking in with us #9PMRoutine  '|false|913225073363910657|/MiamiDadePD/status/913225073363910657||||
MiamiDadePD|2017-09-22 07:10:06|1|9|'Hear Director @JPerezMDPD ''s weekly   update with @JimmyCefalo  on @WIOD  at 7:20 AM @iHeartRadio pic.twitter.com/U5urIcUIKD'|'Hear Director @JPerezMDPD ''s weekly   update with @JimmyCefalo  on @WIOD  at 7:20 AM @iHeartRadio '|false|911185834459766784|/MiamiDadePD/status/911185834459766784||||
MiamiDadePD|2017-10-01 10:00:59|6|7|Is your child riding in #TheRightSeat ? Find out    http://safercar.gov/therightseat   pic.twitter.com/3tSybcbY9J|Is your child riding in #TheRightSeat ? Find out       |false|914490330048815104|/MiamiDadePD/status/914490330048815104||||
MiamiDadePD|2017-09-11 06:30:56|0|2|He is safe and helping us share important info!|He is safe and helping us share important info!|false|907189708874231810|/MiamiDadePD/status/907189708874231810||||
MiamiDadePD|2017-09-09 09:31:40|29|9|Live wires  down on 85 Ave & Old Cutler Rd. We are on scene and @insideFPL  has been notified. Stay away from the area! #HurricaneIrma|Live wires  down on 85 Ave & Old Cutler Rd. We are on scene and @insideFPL  has been notified. Stay away from the area! #HurricaneIrma|false|906510416301490176|/MiamiDadePD/status/906510416301490176||||
MiamiDadePD|2017-10-31 15:27:11|1|7|Northside District officers talking #Halloween  safety at Sheyes Learning Center & @ArcolaLakeElem    #MDPDconnecting  #MDPDprotecting pic.twitter.com/U1pVTaxC6m|Northside District officers talking #Halloween  safety at Sheyes Learning Center & @ArcolaLakeElem    #MDPDconnecting  #MDPDprotecting |false|925444056276258816|/MiamiDadePD/status/925444056276258816||||
MiamiDadePD|2017-09-14 12:55:58|23|92|'Thank you @publix  for donating to our Kendall District''s mission to deliver essential supplies to our elderly residents after #HurricaneIrma pic.twitter.com/MqcyYHmGof'|'Thank you @publix  for donating to our Kendall District''s mission to deliver essential supplies to our elderly residents after #HurricaneIrma '|false|908373772364914688|/MiamiDadePD/status/908373772364914688||||
MiamiDadePD|2017-10-27 07:21:02|1|1|# NOW : Listen #LIVE    https://twitter.com/wiod/status/92 3866109442510851   …|# NOW : Listen #LIVE     3866109442510851   …|false|923872160652853253|/MiamiDadePD/status/923872160652853253||||
