username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|address|latitude|longitude|latlongerr
NWSEastern|2017-09-06 17:18:06|68|49|5pm #Irma  still 185 mph max winds. Impacts for FL likely. Turn to the north expected later this weekend w/ possible impacts GA/SC/NC Monday. pic.twitter.com/Gs5JK2aOSX|5pm #Irma  still 185 mph max winds. Impacts for FL likely. Turn to the north expected later this weekend w/ possible impacts GA/SC/NC Monday. |false|905540637013012480|/NWSEastern/status/905540637013012480||||
NWSEastern|2017-09-06 11:44:28|15|5|San Juan WSR-88D doppler radar detecting winds up to 170 mph within #Irma  at around 15,000 feet above ground. https://twitter.com/NWSBinghamton/ status/905452865933774848   …|San Juan WSR-88D doppler radar detecting winds up to 170 mph within #Irma  at around 15,000 feet above ground.  status/905452865933774848   …|false|905456673107705856|/NWSEastern/status/905456673107705856||||
NWSEastern|2017-10-09 20:41:08|43|21|5 tornadoes (2 EF-2, 2 EF-1, 1 EF-0) in #SCwx  and #NCwx  Sunday confirmed from #Nate , some with some very long tracks. pic.twitter.com/R21ubu5kvO|5 tornadoes (2 EF-2, 2 EF-1, 1 EF-0) in #SCwx  and #NCwx  Sunday confirmed from #Nate , some with some very long tracks. |false|917550529718444032|/NWSEastern/status/917550529718444032||||
NWSEastern|2017-09-04 15:04:45|32|34|'Monday''s visible satellite animation of Hurricane #Irma .  Irma continues to be a rather compact and symmetrical hurricane. pic.twitter.com/zKNH2o0sSw'|'Monday''s visible satellite animation of Hurricane #Irma .  Irma continues to be a rather compact and symmetrical hurricane. '|false|904782303066562561|/NWSEastern/status/904782303066562561||||
NWSEastern|2017-09-06 09:26:29|17|16|Yes, another...Tropical Storm Katia formed early this morning in the Bay of Campeche (southern Gulf of Mexico). Katia will not impact the US pic.twitter.com/FVMXNtXIkO|Yes, another...Tropical Storm Katia formed early this morning in the Bay of Campeche (southern Gulf of Mexico). Katia will not impact the US |false|905421950905982976|/NWSEastern/status/905421950905982976||||
NWSEastern|2017-09-08 12:30:29|14|13|Hurricane #Jose  11am update...150 mph max winds moving to the WNW@18 mph. Located 415 mi ESE of the Northern Leeward Islands. pic.twitter.com/hNUjRamQDm|Hurricane #Jose  11am update...150 mph max winds moving to the WNW@18 mph. Located 415 mi ESE of the Northern Leeward Islands. |false|906193030931259393|/NWSEastern/status/906193030931259393||||
NWSEastern|2017-10-20 16:43:56|3|10|Best viewing should be between midnight and dawn.|Best viewing should be between midnight and dawn.|false|921477105854091264|/NWSEastern/status/921477105854091264||||
NWSEastern|2017-09-07 16:29:26|2|2|Some increasing shear, interaction with land (esp. Cuba), & internal storm dynamics. Unusual for a storm to be this strong for this long.|Some increasing shear, interaction with land (esp. Cuba), & internal storm dynamics. Unusual for a storm to be this strong for this long.|false|905890776525230080|/NWSEastern/status/905890776525230080||||
NWSEastern|2017-09-17 11:53:18|41|27|# Maria  max winds 65 mph and expected to become a hurricane later today. Located about 450 miles east-southeast of Leeward Islands at 11am. pic.twitter.com/Bal1iJUdgJ|# Maria  max winds 65 mph and expected to become a hurricane later today. Located about 450 miles east-southeast of Leeward Islands at 11am. |false|909445163327438849|/NWSEastern/status/909445163327438849||||
NWSEastern|2017-10-23 14:15:50|15|8|A tornado watch has been issued for parts of Georgia, North Carolina and South Carolina until 9 PM EDT pic.twitter.com/5AFsnhCeds|A tornado watch has been issued for parts of Georgia, North Carolina and South Carolina until 9 PM EDT |false|922526997317865472|/NWSEastern/status/922526997317865472||||
NWSEastern|2017-10-04 17:13:37|274|174|Tropical Depression 16 formed today off the coast of Honduras/Nicaragua. Forecast to become Hurricane Nate into Gulf of Mexico this weekend pic.twitter.com/Cj6uVYQPc3|Tropical Depression 16 formed today off the coast of Honduras/Nicaragua. Forecast to become Hurricane Nate into Gulf of Mexico this weekend |false|915686368910684160|/NWSEastern/status/915686368910684160||||
NWSEastern|2017-10-07 17:11:21|63|24|Hurricane #Nate  approaching the Gulf Coast as viewed from the New Orleans radar. 50 mi south of the mouth of the Mississippi at 4 pm CDT. pic.twitter.com/R5ILUALToW|Hurricane #Nate  approaching the Gulf Coast as viewed from the New Orleans radar. 50 mi south of the mouth of the Mississippi at 4 pm CDT. |false|916772960106577920|/NWSEastern/status/916772960106577920||||
NWSEastern|2017-09-15 11:26:05|85|49|An Air Force plane is en route to determine if #Jose  is a hurricane again. Dangerous surf & rip currents along East Coast next several days pic.twitter.com/qwVwJPWiOP|An Air Force plane is en route to determine if #Jose  is a hurricane again. Dangerous surf & rip currents along East Coast next several days |false|908713541175271424|/NWSEastern/status/908713541175271424||||
NWSEastern|2017-09-04 21:07:28|107|121|Cold front moving thru East is transporting smoke from Western US wildfires. Most smoke is aloft but makes for hazy skies & red sunsets Tue pic.twitter.com/iQEguQiSYn|Cold front moving thru East is transporting smoke from Western US wildfires. Most smoke is aloft but makes for hazy skies & red sunsets Tue |false|904873582332956673|/NWSEastern/status/904873582332956673||||
NWSEastern|2017-09-08 17:34:39|2|0|Some fluctuations in intensity are likely during the next day or two. May briefly hop back up to a cat 5, but primarily high end cat 4.|Some fluctuations in intensity are likely during the next day or two. May briefly hop back up to a cat 5, but primarily high end cat 4.|false|906269575825764352|/NWSEastern/status/906269575825764352||||
