username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|address|coord_lat|coord_lon|coord_err
PBCountySheriff|2017-09-08 18:22:32|33|37|'If you are in an evac zone, you need to leave NOW. If you don''t leave by midnight, stay. It''s too dangerous to leave after. - @FLGovScott pic.twitter.com/1e8MbCMvRS'|'If you are in an evac zone, you need to leave NOW. If you don''t leave by midnight, stay. It''s too dangerous to leave after. - @FLGovScott '|false|906281626593886208|/PBCountySheriff/status/906281626593886208||||
PBCountySheriff|2017-09-18 07:00:50|12|7|# TrafficAlert  Lyons road south of Lake Worth road will be shut down due to a vehicle vs Pedestrian crash.|# TrafficAlert  Lyons road south of Lake Worth road will be shut down due to a vehicle vs Pedestrian crash.|false|909733951006232576|/PBCountySheriff/status/909733951006232576||||
PBCountySheriff|2017-10-18 09:47:07|0|2|Food Stamps and other financial assistance to those who suffered losses during Hurricane Irma.|Food Stamps and other financial assistance to those who suffered losses during Hurricane Irma.|false|920647431062261760|/PBCountySheriff/status/920647431062261760||||
PBCountySheriff|2017-09-13 09:26:57|40|46|The curfew which began on Saturday will be modified beginning today from: 12AM to 6 AM until further notice #HurricaneIrma|The curfew which began on Saturday will be modified beginning today from: 12AM to 6 AM until further notice #HurricaneIrma|false|907958783443435520|/PBCountySheriff/status/907958783443435520||||
PBCountySheriff|2017-09-15 15:12:40|17|116|If you have an open warrant, you will be visited by this group. @GainesvillePD  Who? pic.twitter.com/yTDIiKgKBR|If you have an open warrant, you will be visited by this group. @GainesvillePD  Who? |false|908770562587152384|/PBCountySheriff/status/908770562587152384||||
PBCountySheriff|2017-09-10 10:09:57|67|74|'Curfew is in effect. Please stay off the road - debris is accumulating. We''ve encountered power lines down yet, sight-seekers are still out. pic.twitter.com/EGBDk0e35e'|'Curfew is in effect. Please stay off the road - debris is accumulating. We''ve encountered power lines down yet, sight-seekers are still out. '|false|906882440207196160|/PBCountySheriff/status/906882440207196160||||
PBCountySheriff|2017-09-13 19:15:37|10|12|Hurricane Irma Status Update  http://www. pbso.org/hurricane-irma -status-update/   …  #hurricaneirma2017|Hurricane Irma Status Update   pbso.org/hurricane-irma -status-update/   …  #hurricaneirma2017|false|908106925275062272|/PBCountySheriff/status/908106925275062272||||
PBCountySheriff|2017-10-31 12:11:50|6|29|'The dinosaurs, princesses, superheroes, & movie characters roaming the halls of PBSO''s Headquarters wish you a safe and #HappyHalloween pic.twitter.com/ItXHYb7Xx8'|'The dinosaurs, princesses, superheroes, & movie characters roaming the halls of PBSO''s Headquarters wish you a safe and #HappyHalloween '|false|925394893463261184|/PBCountySheriff/status/925394893463261184||||
PBCountySheriff|2017-10-25 19:09:44|3|19|'Today we rocked orange for #UnityDay2017  but we''re #AgainstBullying  all year long. Let’s end bullying today! #PBSOproud pic.twitter.com/Okc8PvyB3C'|'Today we rocked orange for #UnityDay2017  but we''re #AgainstBullying  all year long. Let’s end bullying today! #PBSOproud '|false|923325734772494336|/PBCountySheriff/status/923325734772494336||||
PBCountySheriff|2017-09-07 19:05:07|6|2|Yes, Zone B is under a mandatory evacuation effective 10 a.m. tomorrow. https://twitter.com/thejgoldstein/ status/905929672822796288   …|Yes, Zone B is under a mandatory evacuation effective 10 a.m. tomorrow.  status/905929672822796288   …|false|905929957733433344|/PBCountySheriff/status/905929957733433344||||
