username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|address|coord_lat|coord_lon|coord_err
NWSMiami|2017-09-03 00:34:01|0|2|'It''s most likely a small circulation caused by thunderstorms over the Gulf. Nothing that should develop at the surface into a tropical low.'|'It''s most likely a small circulation caused by thunderstorms over the Gulf. Nothing that should develop at the surface into a tropical low.'|false|904200787202637824|/NWSMiami/status/904200787202637824||||
NWSMiami|2017-09-30 15:53:32|13|11|Chance of showers and isolated thunderstorms expected early this evening. Temperatures will be in the mid to upper 70s. #FLwx pic.twitter.com/AUsqoQLnDH|Chance of showers and isolated thunderstorms expected early this evening. Temperatures will be in the mid to upper 70s. #FLwx |false|914216662928429056|/NWSMiami/status/914216662928429056||||
NWSMiami|2017-09-18 18:11:10|55|41|6pm Monday 9/18: Category 4 Hurricane #Maria  about to move over Dominica and expected to impact other islands, including Puerto Rico #FLwx pic.twitter.com/8RxolqIfln|6pm Monday 9/18: Category 4 Hurricane #Maria  about to move over Dominica and expected to impact other islands, including Puerto Rico #FLwx |false|909902646886195200|/NWSMiami/status/909902646886195200||||
NWSMiami|2017-09-09 06:50:58|45|36|9/9 650a: 45 to 55 mph moving into South Miami-Dade #flwx  #Irma   https://nwschat.weather.gov/p.php?pid=2017 09091044-KMFL-WWUS82-SPSMFL   …|9/9 650a: 45 to 55 mph moving into South Miami-Dade #flwx  #Irma    09091044-KMFL-WWUS82-SPSMFL   …|false|906469975694733312|/NWSMiami/status/906469975694733312||||
NWSMiami|2017-10-14 19:30:55|6|6|Sunday: A chance of mainly afternoon showers and storms over interior and western areas.  30% chance for east coast metro #FLwx pic.twitter.com/1NEdlCdlFp|Sunday: A chance of mainly afternoon showers and storms over interior and western areas.  30% chance for east coast metro #FLwx |false|919344798871506944|/NWSMiami/status/919344798871506944||||
NWSMiami|2017-09-02 09:47:12|10|4|Strong tstorm affecting NE Miami Dade County. Gusty winds of 45 to 55 mph and freq lightning are possible.  https://goo.gl/XJRkA8    #flwx .|Strong tstorm affecting NE Miami Dade County. Gusty winds of 45 to 55 mph and freq lightning are possible.      #flwx .|false|903977613219299329|/NWSMiami/status/903977613219299329||||
NWSMiami|2017-09-02 04:37:31|4|3|Showers & storms likely across much of #SoFla  today. There is a High Risk of Rip Currents for Palm Beach County thru this evening. #NWSMiami pic.twitter.com/tttQqpuoqS|Showers & storms likely across much of #SoFla  today. There is a High Risk of Rip Currents for Palm Beach County thru this evening. #NWSMiami |false|903899676759527425|/NWSMiami/status/903899676759527425||||
NWSMiami|2017-09-08 05:05:23|1|0|go to  http://readysouthflorida.org    or call 211 for evacuation zones at your location.  There is a Storm Surge Warning for Naples.|go to      or call 211 for evacuation zones at your location.  There is a Storm Surge Warning for Naples.|false|906081018981048320|/NWSMiami/status/906081018981048320||||
NWSMiami|2017-09-22 05:44:35|41|34|9/22: Astronomical fall arrives later today. Of course here in SFL it will be just like summer with showers & storms across the area pic.twitter.com/n2hDulT2ES|9/22: Astronomical fall arrives later today. Of course here in SFL it will be just like summer with showers & storms across the area |false|911164313712365568|/NWSMiami/status/911164313712365568||||
NWSMiami|2017-09-10 15:12:58|90|30|Flash Flood Warning including Golden Gate FL, Naples FL, Marco Island FL until 6:00 PM EDT pic.twitter.com/yT88CHlibn|Flash Flood Warning including Golden Gate FL, Naples FL, Marco Island FL until 6:00 PM EDT |false|906958697963941888|/NWSMiami/status/906958697963941888|Golden Gate, FL|26.1878667|-81.6950853|
NWSMiami|2017-09-09 00:23:55|0|5|Irma should reach the SW edge of the subtropical high pressure system and begin to move toward the west-northwest.|Irma should reach the SW edge of the subtropical high pressure system and begin to move toward the west-northwest.|false|906372570408259584|/NWSMiami/status/906372570408259584||||
NWSMiami|2017-10-12 05:00:02|9|13|10/12/17: Yesterday, #WestPalmBeach  tied its daily record warm low temperature of 80 F, set in 1972. Records in West Palm Beach go to 1888.|10/12/17: Yesterday, #WestPalmBeach  tied its daily record warm low temperature of 80 F, set in 1972. Records in West Palm Beach go to 1888.|false|918400860463484928|/NWSMiami/status/918400860463484928||||
NWSMiami|2017-09-03 06:42:44|0|0|'That''s why it''s worth watching and always having a plan!'|'That''s why it''s worth watching and always having a plan!'|false|904293575701258241|/NWSMiami/status/904293575701258241||||
NWSMiami|2017-09-11 16:29:21|57|45|Important safety message! https://twitter.com/insideFPL/stat us/907337591636287489   …|Important safety message!  us/907337591636287489   …|false|907340307339116545|/NWSMiami/status/907340307339116545||||
NWSMiami|2017-10-28 14:26:38|9|16|Strong tstorm over Atlantic Waters E of Broward and Miami Dade County. Storm is capable of producing waterspouts.  https://goo.gl/uSMXUa  |Strong tstorm over Atlantic Waters E of Broward and Miami Dade County. Storm is capable of producing waterspouts.    |false|924341652373868545|/NWSMiami/status/924341652373868545||||
NWSMiami|2017-09-09 16:49:00|19|7|Aviso de Tornado incluye Marco Island FL, Everglades FL, Chokoloskee FL hasta las 5:15 PM EDT pic.twitter.com/kWXu3Rwrs3|Aviso de Tornado incluye Marco Island FL, Everglades FL, Chokoloskee FL hasta las 5:15 PM EDT |false|906620475866058753|/NWSMiami/status/906620475866058753|Marco Island, FL|25.9363356|-81.7156832|
NWSMiami|2017-09-11 03:36:13|0|1|The highest sustained winds reported in the area were 112 mph in Marco Island.|The highest sustained winds reported in the area were 112 mph in Marco Island.|false|907145740027297792|/NWSMiami/status/907145740027297792||||
NWSMiami|2017-10-22 09:35:30|0|0|Our phone system is back up and running- normal number should work.|Our phone system is back up and running- normal number should work.|false|922094060021731328|/NWSMiami/status/922094060021731328||||
NWSMiami|2017-09-09 19:29:35|20|12|Aviso de Tornado incluye Homestead FL, Cutler Bay FL, South Miami Heights FL hasta las 8:15 PM EDT pic.twitter.com/6P16KF3xyC|Aviso de Tornado incluye Homestead FL, Cutler Bay FL, South Miami Heights FL hasta las 8:15 PM EDT |false|906660890245726208|/NWSMiami/status/906660890245726208|Homestead, FL|25.4718946|-80.4759905|3.433538791482133
NWSMiami|2017-09-04 08:41:47|274|209|'While direct impacts to South Florida from Hurricane #Irma  are unknown, it''s still a good idea to be prepared and check your emergency kits. pic.twitter.com/L3T5yuxu00'|'While direct impacts to South Florida from Hurricane #Irma  are unknown, it''s still a good idea to be prepared and check your emergency kits. '|false|904685923589378050|/NWSMiami/status/904685923589378050|FL|27.7567667|-81.4639835|210.85168210265104
NWSMiami|2017-09-24 05:41:50|0|1|Thanks for the pictures and the report!|Thanks for the pictures and the report!|false|911888397295390720|/NWSMiami/status/911888397295390720||||
NWSMiami|2017-09-04 08:02:59|281|157|8 AM Mon Sept 4th: Hurricane Irma has max sustained winds of 120 mph. Residents of South Florida should continue to monitor and prepare. pic.twitter.com/jfftCDCHai|8 AM Mon Sept 4th: Hurricane Irma has max sustained winds of 120 mph. Residents of South Florida should continue to monitor and prepare. |false|904676162890334209|/NWSMiami/status/904676162890334209|FL|27.7567667|-81.4639835|210.85168210265104
NWSMiami|2017-09-09 10:02:56|40|25|Tornado Warning continues for Collier County, FL until 10:15 AM EDT pic.twitter.com/BygvwXWlyb|Tornado Warning continues for Collier County, FL until 10:15 AM EDT |false|906518288636805121|/NWSMiami/status/906518288636805121|Collier County, FL|26.2342488|-80.1592122|
NWSMiami|2017-10-08 16:24:45|34|25|Fort Lauderdale tied a record high temperature of 91 degrees today, last set in 1989. #FLwx|Fort Lauderdale tied a record high temperature of 91 degrees today, last set in 1989. #FLwx|false|917123621453168641|/NWSMiami/status/917123621453168641||||
NWSMiami|2017-09-02 08:22:37|5|6|Strong tstorm approaching Biscayne bay and Atlantic Waters E. of Miami Dade County. Gusty winds, freq lightning  https://goo.gl/RknYAE  |Strong tstorm approaching Biscayne bay and Atlantic Waters E. of Miami Dade County. Gusty winds, freq lightning    |false|903956325394247680|/NWSMiami/status/903956325394247680||||
NWSMiami|2017-10-08 17:53:07|12|9|6pm Sunday: A few showers possible tonight, with scattered showers and storms tomorrow- up to a 40% chance. #FLwx pic.twitter.com/mlGNM7s3a2|6pm Sunday: A few showers possible tonight, with scattered showers and storms tomorrow- up to a 40% chance. #FLwx |false|917145861901242371|/NWSMiami/status/917145861901242371||||
NWSMiami|2017-10-04 12:44:41|10|9|1244PM Strong showers and storms well offshore Miami-Dade & Broward moving westward toward coast over the next 45 minutes #flwx|1244PM Strong showers and storms well offshore Miami-Dade & Broward moving westward toward coast over the next 45 minutes #flwx|false|915618689923321857|/NWSMiami/status/915618689923321857||||
NWSMiami|2017-09-09 18:41:47|34|12|Tornado Warning continues for Palm Beach County, FL until 7:00 PM EDT pic.twitter.com/EQfNH5I1Yx|Tornado Warning continues for Palm Beach County, FL until 7:00 PM EDT |false|906648859639779328|/NWSMiami/status/906648859639779328|Palm Beach County, FL|26.7056172|-80.0361517|
NWSMiami|2017-09-10 13:50:11|46|33|Aviso de Tornado incluye Fort Lauderdale FL, Hollywood FL, Coral Springs FL hasta las 2:15 PM EDT pic.twitter.com/TdeySyfpT4|Aviso de Tornado incluye Fort Lauderdale FL, Hollywood FL, Coral Springs FL hasta las 2:15 PM EDT |false|906937861852864512|/NWSMiami/status/906937861852864512|Fort Lauderdale, FL|26.1223084|-80.1433786|
NWSMiami|2017-09-09 19:05:14|52|33|Tornado Warning continues for Fort Lauderdale FL, Coral Springs FL, Pompano Beach FL until 7:30 PM EDT pic.twitter.com/Hf7E01zea4|Tornado Warning continues for Fort Lauderdale FL, Coral Springs FL, Pompano Beach FL until 7:30 PM EDT |false|906654760400453632|/NWSMiami/status/906654760400453632|Fort Lauderdale, FL|26.1223084|-80.1433786|
NWSMiami|2017-09-04 20:35:05|529|479|'9/4/17 830pm: Hurricane #Irma  -- Don''t be scared, be #prepared ! Visit  http://www. floridadisaster.org/info   , keep tuned to latest forecasts and warnings. pic.twitter.com/GjW0tcMIqP'|'9/4/17 830pm: Hurricane #Irma  -- Don''t be scared, be #prepared ! Visit   floridadisaster.org/info   , keep tuned to latest forecasts and warnings. '|false|904865435023273984|/NWSMiami/status/904865435023273984||||
NWSMiami|2017-10-22 05:14:49|6|5|Good #Sunday  morning! A high rip current risk along the Atlantic beaches with a slight chance of showers. #flwx pic.twitter.com/vsFlCy5OPx|Good #Sunday  morning! A high rip current risk along the Atlantic beaches with a slight chance of showers. #flwx |false|922028457864912896|/NWSMiami/status/922028457864912896||||
NWSMiami|2017-09-09 16:48:57|132|69|Tornado Warning including Marco Island FL, Everglades FL, Chokoloskee FL until 5:15 PM EDT pic.twitter.com/mXy3Q4m7dP|Tornado Warning including Marco Island FL, Everglades FL, Chokoloskee FL until 5:15 PM EDT |false|906620462133923841|/NWSMiami/status/906620462133923841|Marco Island, FL|25.9363356|-81.7156832|
NWSMiami|2017-09-08 07:55:03|340|191|8am: #Irma , located 450 miles SE of Miami, is forecast to maintain Category 4 strength until after landfall in South Florida #FLwx pic.twitter.com/36XtVFB8kg|8am: #Irma , located 450 miles SE of Miami, is forecast to maintain Category 4 strength until after landfall in South Florida #FLwx |false|906123716215668740|/NWSMiami/status/906123716215668740|FL|27.7567667|-81.4639835|210.85168210265104
NWSMiami|2017-09-05 00:39:13|0|0|Yes, @NWSNHC  provides the percent chance of Tropical Storm force winds:  Here is a link:   http://www. nhc.noaa.gov/refresh/graphi cs_at1+shtml/030008.shtml?tswind120#contents   …|Yes, @NWSNHC  provides the percent chance of Tropical Storm force winds:  Here is a link:    nhc.noaa.gov/refresh/graphi cs_at1+shtml/030008.shtml?tswind120#contents   …|false|904926870898135040|/NWSMiami/status/904926870898135040||||
NWSMiami|2017-09-09 18:31:14|34|9|Aviso de Tornado incluye Fort Lauderdale FL, Coral Springs FL, Pompano Beach FL hasta las 7:00 PM EDT pic.twitter.com/WqPT5AoDmU|Aviso de Tornado incluye Fort Lauderdale FL, Coral Springs FL, Pompano Beach FL hasta las 7:00 PM EDT |false|906646205903638528|/NWSMiami/status/906646205903638528|Fort Lauderdale, FL|26.1223084|-80.1433786|
NWSMiami|2017-09-10 16:26:47|351|283|4:23 PM: 93 mph gust 135 at Naples Municipal Airport (WeatherBug mesonet NPLMP). #Irma|4:23 PM: 93 mph gust 135 at Naples Municipal Airport (WeatherBug mesonet NPLMP). #Irma|false|906977273743659009|/NWSMiami/status/906977273743659009||||
NWSMiami|2017-10-13 05:17:39|16|5|10/13/17: Ophelia became a hurricane this week, the 10th consecutive tropical system in the North Atlantic Basin to reach hurricane status. pic.twitter.com/ZscIG16AXa|10/13/17: Ophelia became a hurricane this week, the 10th consecutive tropical system in the North Atlantic Basin to reach hurricane status. |false|918767678415949824|/NWSMiami/status/918767678415949824||||
NWSMiami|2017-10-28 16:33:42|6|7|Strong tstorm over Atlantic waters E of Palm Beach County. Waterspouts are possible with this storm. #flwx .  https://goo.gl/hfdM1Q  |Strong tstorm over Atlantic waters E of Palm Beach County. Waterspouts are possible with this storm. #flwx .    |false|924373630070460416|/NWSMiami/status/924373630070460416||||
NWSMiami|2017-09-09 18:59:56|147|93|Tornado Warning including Fort Lauderdale FL, Coral Springs FL, Pompano Beach FL until 7:30 PM EDT pic.twitter.com/KDtB0dyNLs|Tornado Warning including Fort Lauderdale FL, Coral Springs FL, Pompano Beach FL until 7:30 PM EDT |false|906653425714307072|/NWSMiami/status/906653425714307072|Fort Lauderdale, FL|26.1223084|-80.1433786|
NWSMiami|2017-09-06 23:38:33|0|0|Always abide by the advice of local officials, who are the ones who decide whether or not evacuation orders are necessary.|Always abide by the advice of local officials, who are the ones who decide whether or not evacuation orders are necessary.|false|905636380671447040|/NWSMiami/status/905636380671447040||||
NWSMiami|2017-10-26 06:19:15|14|20|6am temperatures in South Florida #FLwx pic.twitter.com/9XXSzpEokE|6am temperatures in South Florida #FLwx |false|923494223478968320|/NWSMiami/status/923494223478968320|FL|27.7567667|-81.4639835|210.85168210265104
NWSMiami|2017-09-09 19:49:31|22|10|Aviso de Tornado continúa Richmond Heights FL hasta las 8:15 PM EDT pic.twitter.com/KkXJ6bJ6B0|Aviso de Tornado continúa Richmond Heights FL hasta las 8:15 PM EDT |false|906665907124137984|/NWSMiami/status/906665907124137984|Richmond Heights, FL|25.6314936|-80.3689426|
NWSMiami|2017-09-10 16:10:20|22|8|Aviso de Tornado continúa Boca Raton FL, Boynton Beach FL, Delray Beach FL hasta las 4:30 PM EDT pic.twitter.com/PxfXZuBFuv|Aviso de Tornado continúa Boca Raton FL, Boynton Beach FL, Delray Beach FL hasta las 4:30 PM EDT |false|906973132937945088|/NWSMiami/status/906973132937945088|Boca Raton, FL|26.3586885|-80.0830984|
NWSMiami|2017-09-14 20:25:27|25|9|Heavy rain from a strong tstorm in Hendry and SW Glades counties could cause some flooding in low lying and poor drainage areas. #flwx .|Heavy rain from a strong tstorm in Hendry and SW Glades counties could cause some flooding in low lying and poor drainage areas. #flwx .|false|908486886632689664|/NWSMiami/status/908486886632689664||||
NWSMiami|2017-09-06 23:34:09|0|0|There is no expectation Irma will turn east or only impact South Florida or North Carolina.  Anywhere near cone should prepare for impacts|There is no expectation Irma will turn east or only impact South Florida or North Carolina.  Anywhere near cone should prepare for impacts|false|905635274364989440|/NWSMiami/status/905635274364989440|FL|27.7567667|-81.4639835|210.85168210265104
NWSMiami|2017-10-02 10:04:42|28|32|Miami had its warmest September, breaking the old record by 0.8 degrees. WPB had 2nd warmest September & Ft Lauderdale had 3rd warmest #flwx pic.twitter.com/xnupRSIUSg|Miami had its warmest September, breaking the old record by 0.8 degrees. WPB had 2nd warmest September & Ft Lauderdale had 3rd warmest #flwx |false|914853653768523779|/NWSMiami/status/914853653768523779||||
