'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'|Translation
estuariosanjuan|2017-10-12 06:57:02|9|10|El @estuariosanjuan  informará lo antes posible sobre la calidad del agua en lagunas, canales y playas del área metro. pic.twitter.com/amBkCo1yOG|El @estuariosanjuan  informará lo antes posible sobre la calidad del agua en lagunas, canales y playas del área metro. |false|918430302460153856|/estuariosanjuan/status/918430302460153856|The @estuariosanjuan will inform as soon as possible about the water quality in lagoons, canals and beaches of the metro area. pic.twitter.com/amBkCo1yOG
estuariosanjuan|2018-01-20 06:51:22|6|9|Aquí los resultados del monitoreo de calidad de agua del @estuariosanjuan  en el área metropolitana para la semana del 15 de enero. Here are the latest on the state of the water in the metro region, based on sampling’s performed the week of Jan. 15th. Join us #EstuarioRevive pic.twitter.com/AYs6kBY5aR|Aquí los resultados del monitoreo de calidad de agua del @estuariosanjuan  en el área metropolitana para la semana del 15 de enero. Here are the latest on the state of the water in the metro region, based on sampling’s performed the week of Jan. 15th. Join us #EstuarioRevive |false|954682763453587456|/estuariosanjuan/status/954682763453587456|Here the results of the water quality monitoring of the @estuariosanjuan in the metropolitan area for the week of January 15. Here's the latest on the state of the water in the metro region, based on sampling's performed the week of Jan. 15th. Join us #EstuarioRevive pic.twitter.com/AYs6kBY5aR
estuariosanjuan|2017-10-23 08:25:44|2|4|El @museoMACpr  dijo presente anoche para que #CineEstuario  y #CulturaRodante  llevaran felicidad a las familias. Gracias a todos por el apoyo|El @museoMACpr  dijo presente anoche para que #CineEstuario  y #CulturaRodante  llevaran felicidad a las familias. Gracias a todos por el apoyo|false|922438893085085696|/estuariosanjuan/status/922438893085085696|The @museoMACpr said present last night so that #CineEstuario and #CulturaRodante bring happiness to the families. Thank you all for your support
estuariosanjuan|2017-10-31 16:26:08|6|7|Salud pública y calidad de agua se ven impactados cada segundo por los escombros. Ayúdanos  http://www. estuario.org    #EstuarioRevive pic.twitter.com/sJF3K6Wip6|Salud pública y calidad de agua se ven impactados cada segundo por los escombros. Ayúdanos   estuario.org    #EstuarioRevive |false|925458889230946306|/estuariosanjuan/status/925458889230946306|Public health and water quality are impacted every second by debris. Help us http: // www. estuario.org #EstuarioRevive pic.twitter.com/sJF3K6Wip6
estuariosanjuan|2017-10-17 18:51:57|14|14|¡Actívate en la brigada estuarina Post-Maria!   Voluntarios mayores de 12 años. Horas serán certificadas bajo el programa #ContactoVerde . pic.twitter.com/KVkaDP0KME|¡Actívate en la brigada estuarina Post-Maria!   Voluntarios mayores de 12 años. Horas serán certificadas bajo el programa #ContactoVerde . |false|920422158320504832|/estuariosanjuan/status/920422158320504832|Get active in the Post-Maria Estuarine Brigade! Volunteers over 12 years old. Hours will be certified under the #ContactoVerde program. pic.twitter.com/KVkaDP0KME
estuariosanjuan|2017-11-02 16:11:03|4|3|Mañana-viernes, 3 de nov. a las 12pm informaremos sobre los resultados. Los tomamos hoy en varios puntos. Stay tuned! #EstuarioRevive https://twitter.com/fefabliss/stat us/926178153911017473   …|Mañana-viernes, 3 de nov. a las 12pm informaremos sobre los resultados. Los tomamos hoy en varios puntos. Stay tuned! #EstuarioRevive  us/926178153911017473   …|false|926179872447369218|/estuariosanjuan/status/926179872447369218|Tomorrow-Friday, Nov 3 At 12pm we will inform about the results. We take them today at several points. Stay tuned! #EstuarioRevive https://twitter.com/fefabliss/stat us / 926178153911017473 ...
estuariosanjuan|2017-10-27 22:41:00|3|2|Altos niveles de bacteria fecal en la Laguna de Condado  http://www. telemundopr.com/noticias/desta cados/Altos-niveles-de-bacteria-fecal-en-el-Estuario-de-San-Juan-453688773.html   …  via @telemundopr  #EstuarioRevive|Altos niveles de bacteria fecal en la Laguna de Condado   telemundopr.com/noticias/desta cados/Altos-niveles-de-bacteria-fecal-en-el-Estuario-de-San-Juan-453688773.html   …    #EstuarioRevive|false|924103679707291649|/estuariosanjuan/status/924103679707291649|High levels of fecal bacteria in Laguna de Condado http: // www. telemundopr.com/noticias/desta cados / Altos-nivel-de-bacteria-fecal-en-el-Estuario-de-San-Juan-453688773.html ... via @telemundopr #EstuarioRevive
estuariosanjuan|2017-10-12 22:38:05|0|5|Impulsan desde Adjuntas la energía renovable - #resilientPR http://bit.ly/2wRXhOA  |Impulsan desde Adjuntas la energía renovable - #resilientPR   |false|918667125560152065|/estuariosanjuan/status/918667125560152065|Impulse from Adjuntas renewable energy - #resilientPR http://bit.ly/2wRXhOA
estuariosanjuan|2017-12-26 09:58:07|0|2|La AAA hace Malabares para Tratar el Agua Usada http://bit.ly/2C7u2wW  |La AAA hace Malabares para Tratar el Agua Usada   |false|945670063046168577|/estuariosanjuan/status/945670063046168577|AAA Makes Juggling to Treat Used Water http://bit.ly/2C7u2wW
estuariosanjuan|2017-11-04 14:19:49|3|5|https://www. pscp.tv/w/bMyqwTFKUktt REFyTExRUHl8MW1ueGVyWndZbEVLWBswl3w-G9sC7ScFb_TFL3t7GRyD15G52qNkHgMZLTuJ   …| pscp.tv/w/bMyqwTFKUktt REFyTExRUHl8MW1ueGVyWndZbEVLWBswl3w-G9sC7ScFb_TFL3t7GRyD15G52qNkHgMZLTuJ   …|false|926876654928003072|/estuariosanjuan/status/926876654928003072|https://www. pscp.tv/w/bMyqwTFKUktt REFyTExRUHl8MW1ueGVyWndZbEVLWBswl3w-G9sC7ScFb_TFL3t7GRyD15G52qNkHgMZLTuJ   …
