username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|address|coord_lat|coord_lon|coord_err
NWSMoreheadCity|2018-09-14 09:13:55|36|30|Overnight storm surge inundation from hurricane #Florence  in Belhaven, NC. https://twitter.com/DavidWMTW/stat us/1040546042364743680   …|Overnight storm surge inundation from hurricane #Florence  in Belhaven, NC.  us/1040546042364743680   …|false|1040589462672220162|/NWSMoreheadCity/status/1040589462672220162|Belhaven, NC|35.5401653|-76.6229874|
NWSMoreheadCity|2018-09-13 07:06:14|60|44|A tornado watch has been issued for parts of North Carolina until 9 PM EDT pic.twitter.com/EG7Z7AxrQy|A tornado watch has been issued for parts of North Carolina until 9 PM EDT |false|1040194943057309698|/NWSMoreheadCity/status/1040194943057309698||||
NWSMoreheadCity|2018-09-14 16:48:25|1|1|MHX cancels Tornado Watch till 5:00 PM EDT  https://nwschat.weather.gov/vtec/#2018-O-C AN-KMHX-TO-A-0373   …|MHX cancels Tornado Watch till 5:00 PM EDT   AN-KMHX-TO-A-0373   …|false|1040703838305570822|/NWSMoreheadCity/status/1040703838305570822||||
NWSMoreheadCity|2018-09-14 21:10:13|15|5|Tornado Warning including Lenoir County, NC until 9:30 PM EDT pic.twitter.com/hGAIYW6i9s|Tornado Warning including Lenoir County, NC until 9:30 PM EDT |false|1040769725079400448|/NWSMoreheadCity/status/1040769725079400448|Lenoir County, NC|35.9140196|-81.5389849|
NWSMoreheadCity|2018-09-14 04:19:40|1|5|You can cite "NWS Meteorologist" as the person who took this video. You have permission to use the video.|You can cite "NWS Meteorologist" as the person who took this video. You have permission to use the video.|false|1040515409961775105|/NWSMoreheadCity/status/1040515409961775105||||
NWSMoreheadCity|2018-09-27 06:49:41|15|21|Isolated strong thunderstorms with gusty winds and heavy rain will be possible across Eastern NC this afternoon and evening. A *High* risk of rip currents continues for the beaches from Duck to Ocracoke today. #ncwx pic.twitter.com/OKQNniemPI|Isolated strong thunderstorms with gusty winds and heavy rain will be possible across Eastern NC this afternoon and evening. A *High* risk of rip currents continues for the beaches from Duck to Ocracoke today. #ncwx |false|1045264207892172801|/NWSMoreheadCity/status/1045264207892172801|Eastern, NC|35.8015496|-80.2314737|
NWSMoreheadCity|2018-09-24 07:23:12|5|9|'Here is the forecast for the next several days. Areas of patchy fog this morning, so be careful if out and about early. Although rivers have crested across the area, river flooding continues so please remember to never drive around barricades. Turn around, don''t drown! #ncwx pic.twitter.com/GQbeWYfToI'|'Here is the forecast for the next several days. Areas of patchy fog this morning, so be careful if out and about early. Although rivers have crested across the area, river flooding continues so please remember to never drive around barricades. Turn around, don''t drown! #ncwx '|false|1044185477753053184|/NWSMoreheadCity/status/1044185477753053184||||
NWSMoreheadCity|2018-09-14 07:14:24|18|6|Flash Flood Warning continues for New Bern NC, Havelock NC, Morehead City NC until 1:00 PM EDT pic.twitter.com/CHn3SMLuzA|Flash Flood Warning continues for New Bern NC, Havelock NC, Morehead City NC until 1:00 PM EDT |false|1040559382138941440|/NWSMoreheadCity/status/1040559382138941440|New Bern, NC|35.1084931|-77.0441143|
NWSMoreheadCity|2018-09-19 06:31:00|7|35|Dry weather is finally here!  Expect highs today in the mid 80s with clear skies. #ncwx pic.twitter.com/DigK0G7WZ0|Dry weather is finally here!  Expect highs today in the mid 80s with clear skies. #ncwx |false|1042360401353224192|/NWSMoreheadCity/status/1042360401353224192||||
NWSMoreheadCity|2018-09-14 02:14:11|15|17|Flash Flood Warning including Washington NC, River Bend NC, Vanceboro NC until 6:45 AM EDT pic.twitter.com/DYwklSB2Ib|Flash Flood Warning including Washington NC, River Bend NC, Vanceboro NC until 6:45 AM EDT |false|1040483833878138880|/NWSMoreheadCity/status/1040483833878138880|Washington, NC|35.5493702|-77.0535574|
NWSMoreheadCity|2018-09-13 19:22:10|33|38|If you have some time, this is a detailed update on our area and expected impacts:  https://youtu.be/Zl_vbwDjEMg    #nws  #ncwx  #Florence pic.twitter.com/wqD8EwPjaR|If you have some time, this is a detailed update on our area and expected impacts:      #nws  #ncwx  #Florence |false|1040380144123367426|/NWSMoreheadCity/status/1040380144123367426||||
NWSMoreheadCity|2018-09-11 19:12:30|96|65|# Florence  could be one of the most destructive hurricanes since the 1950s!  If you remain in an exposed area you will be risking serious injury or death. Please comply with local evacuation notices while you still can! Wed will be your last chance to safely. Follow @NCEmergency pic.twitter.com/yRsme9f5AU|# Florence  could be one of the most destructive hurricanes since the 1950s!  If you remain in an exposed area you will be risking serious injury or death. Please comply with local evacuation notices while you still can! Wed will be your last chance to safely. Follow @NCEmergency |false|1039652934647246849|/NWSMoreheadCity/status/1039652934647246849||||
