'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'
cityofmorganton|2018-09-16 22:11:02|0|4|Update 10:10 pm: Power has been restored to all affected customers. https://twitter.com/cityofmorganto n/status/1041461920283471872   …|Update 10:10 pm: Power has been restored to all affected customers.  n/status/1041461920283471872   …|false|1041509804026593281|/cityofmorganton/status/1041509804026593281
cityofmorganton|2018-09-24 09:22:36|0|0|City crews will be closing one lane of South Sterling Street near its intersection with Fleming Drive to put up new power lines. Read more here:  http://www. morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3014-lane-closure-on-south-sterling-street   … pic.twitter.com/Oi2rg87IJ6|City crews will be closing one lane of South Sterling Street near its intersection with Fleming Drive to put up new power lines. Read more here:   morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3014-lane-closure-on-south-sterling-street   … |false|1044215526988423171|/cityofmorganton/status/1044215526988423171
cityofmorganton|2018-09-16 15:35:43|1|1|Update 3:30 pm: All work has been completed, power has been restored to affected customers, and Ramsey and Cline Streets are reopened. https://twitter.com/cityofmorganto n/status/1041343743390097413   …|Update 3:30 pm: All work has been completed, power has been restored to affected customers, and Ramsey and Cline Streets are reopened.  n/status/1041343743390097413   …|false|1041410322446340097|/cityofmorganton/status/1041410322446340097
cityofmorganton|2018-09-07 10:35:45|4|5|Setup for the Morganton Festival is well underway! The Festival begins at noon today and runs until 11pm. The Festival will open at 9am Saturday and run until 10pm. We can’t wait to see you here! pic.twitter.com/wxB2Vg468Q|Setup for the Morganton Festival is well underway! The Festival begins at noon today and runs until 11pm. The Festival will open at 9am Saturday and run until 10pm. We can’t wait to see you here! |false|1038073341490487296|/cityofmorganton/status/1038073341490487296
cityofmorganton|2018-09-18 13:56:14|0|0|Don't miss the Third Thursday Art Crawl this week on September 20th from 5-7:30pm in Downtown Morganton! You can see the full list of participating galleries and businesses below. pic.twitter.com/UMSUxMwico|Don't miss the Third Thursday Art Crawl this week on September 20th from 5-7:30pm in Downtown Morganton! You can see the full list of participating galleries and businesses below. |false|1042110060292399104|/cityofmorganton/status/1042110060292399104
cityofmorganton|2018-09-17 11:55:17|0|2|All City of Morganton Parks and the Catawba River Greenway System have reopened to the public. pic.twitter.com/P9P1yV6zjl|All City of Morganton Parks and the Catawba River Greenway System have reopened to the public. |false|1041717233515483136|/cityofmorganton/status/1041717233515483136
cityofmorganton|2018-09-10 12:29:46|1|3|Check out photos from the 37th annual Morganton Festival here:  https://www. flickr.com/photos/cityofm organtonnc/albums/72157671115248837   … pic.twitter.com/HFqFdOyoh2|Check out photos from the 37th annual Morganton Festival here:   flickr.com/photos/cityofm organtonnc/albums/72157671115248837   … |false|1039189196139839491|/cityofmorganton/status/1039189196139839491
cityofmorganton|2018-09-11 11:36:09|0|0|City crews are turning off water for customers on North Street and Oak Street to repair a water line leak.  http://www. morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3002-city-crews-repairing-water-line-leak   … pic.twitter.com/eFHzcBvHkF|City crews are turning off water for customers on North Street and Oak Street to repair a water line leak.   morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3002-city-crews-repairing-water-line-leak   … |false|1039538090484920326|/cityofmorganton/status/1039538090484920326
cityofmorganton|2018-09-12 16:30:14|0|0|The City of Morganton is mobilizing resources to ensure crews and equipment are ready if Hurricane Florence affects the area. Read more here:  http://www. morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3005-city-of-morganton-preparing-resources-ahead-of-hurricane-florence   … pic.twitter.com/IxMy3Zp0e2|The City of Morganton is mobilizing resources to ensure crews and equipment are ready if Hurricane Florence affects the area. Read more here:   morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3005-city-of-morganton-preparing-resources-ahead-of-hurricane-florence   … |false|1039974487935119360|/cityofmorganton/status/1039974487935119360
cityofmorganton|2018-09-13 09:42:00|0|0|City crews are repairing a cross-arm on a power pole near the corner of Sanford Drive and North Green Street. This will cause localized power outages, and repairs are expected to take approximately an hour.  http://www. morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3006-crews-repairing-power-pole-cross-arm   … pic.twitter.com/9WoiIZECRD|City crews are repairing a cross-arm on a power pole near the corner of Sanford Drive and North Green Street. This will cause localized power outages, and repairs are expected to take approximately an hour.   morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3006-crews-repairing-power-pole-cross-arm   … |false|1040234140145262592|/cityofmorganton/status/1040234140145262592
cityofmorganton|2018-09-27 16:10:32|0|1|Registration for the 2019 session of the Morganton Department of Public Safety Citizen’s Police Academy is now open. Learn more about the academy and how to sign up here:  https://www. morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3017-register-now-for-the-2019-citizen-s-police-academy   … pic.twitter.com/2p8UvVybGs|Registration for the 2019 session of the Morganton Department of Public Safety Citizen’s Police Academy is now open. Learn more about the academy and how to sign up here:   morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3017-register-now-for-the-2019-citizen-s-police-academy   … |false|1045405348499255296|/cityofmorganton/status/1045405348499255296
cityofmorganton|2018-09-07 15:42:40|2|0|VFW Road is closed from Bost Road to Shuffler Road due to an accident. Read more here:  http://www. morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3001-road-closed-due-to-traffic-accident   … pic.twitter.com/jGqEi9X7lU|VFW Road is closed from Bost Road to Shuffler Road due to an accident. Read more here:   morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3001-road-closed-due-to-traffic-accident   … |false|1038150578029912066|/cityofmorganton/status/1038150578029912066
cityofmorganton|2018-09-13 11:09:49|0|0|Update 11:10 am: Power has been restored to all affected customers. https://twitter.com/cityofmorganto n/status/1040234140145262592   …|Update 11:10 am: Power has been restored to all affected customers.  n/status/1040234140145262592   …|false|1040256238871826435|/cityofmorganton/status/1040256238871826435
cityofmorganton|2018-09-16 17:28:19|1|1|Crews are working to restore power in some areas of the City after an outage was caused by downed trees and power poles. Read more here:  http://www. morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3009-crews-working-to-restore-power-2   …|Crews are working to restore power in some areas of the City after an outage was caused by downed trees and power poles. Read more here:   morgantonnc.gov/index.php/gove rnment/city-manager/public-information-office/news-releases/3009-crews-working-to-restore-power-2   …|false|1041438655326445569|/cityofmorganton/status/1041438655326445569
