username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|address|coord_lat|coord_lon|coord_err
CityOfFayNC|2018-09-12 13:37:55|5|3|Click here for CityofFayNC services update related to Hurricane Florence:  https://fayettevillenc.gov/Home/Component s/News/News/7615/397   … pic.twitter.com/K9NnBsW7gG|Click here for CityofFayNC services update related to Hurricane Florence:   s/News/News/7615/397   … |false|1039931123474878465|/CityOfFayNC/status/1039931123474878465||||
CityOfFayNC|2018-09-22 10:31:31|0|5|So many served during Hurricane Florence, this is a tribute to the firefighters, police, rescuers & volunteers http://youtu.be/Y50EkyT-55Q?a  |So many served during Hurricane Florence, this is a tribute to the firefighters, police, rescuers & volunteers   |false|1043508091902418944|/CityOfFayNC/status/1043508091902418944||||
CityOfFayNC|2018-09-12 12:55:56|4|2|'Download the @CityOfFayNC  app and register with @CumberlandNC ''s Cumberland Alerts to have access to the most up to date information.__NEWLINE__Apple: https:  http://ow.ly/LbDg30lNdJf   __NEWLINE__Android:  http://ow.ly/c3Qk30lNdWJ   __NEWLINE__Cumberland Alerts!: http://ow.ly/1E5u30lNdFY   pic.twitter.com/BGyQfVddJc'|'Download the @CityOfFayNC  app and register with @CumberlandNC ''s Cumberland Alerts to have access to the most up to date information.__NEWLINE__Apple: https:     __NEWLINE__Android:     __NEWLINE__Cumberland Alerts!:    '|false|1039920556378927105|/CityOfFayNC/status/1039920556378927105||||
CityOfFayNC|2018-09-15 07:30:42|29|15|PLEASE NOTE: The Hurricane Florence Info Line (910) 678-7657 and Emergency Operation Center IS BACK ONLINE and fully functional. pic.twitter.com/mYSwCPeP65|PLEASE NOTE: The Hurricane Florence Info Line (910) 678-7657 and Emergency Operation Center IS BACK ONLINE and fully functional. |false|1040925872918876161|/CityOfFayNC/status/1040925872918876161||||
CityOfFayNC|2018-09-14 15:55:08|42|25|Flooding from the Cape Fear River could extend one mile from the banks  and residents are asked to take the voluntary evacuation. 43 neighborhoods on that list experienced flooding during Matthew and may be within the Voluntary Evacuation edict:  http://ow.ly/3nQj30lPnuU   pic.twitter.com/9o5DWYo9ry|Flooding from the Cape Fear River could extend one mile from the banks  and residents are asked to take the voluntary evacuation. 43 neighborhoods on that list experienced flooding during Matthew and may be within the Voluntary Evacuation edict:     |false|1040690429459656706|/CityOfFayNC/status/1040690429459656706||||
CityOfFayNC|2018-09-24 12:02:25|2|0|Stay in touch with important decisions made in your city. Watch City of Fayetteville, NC Government Council meeting live tonight on FayTV (Spectrum channel 7) or stream live on the @CityOfFayNC  website:  http://ow.ly/R6iq30hLXWQ   pic.twitter.com/pynzseiZMY|Stay in touch with important decisions made in your city. Watch City of Fayetteville, NC Government Council meeting live tonight on FayTV (Spectrum channel 7) or stream live on the @CityOfFayNC  website:     |false|1044255743485120512|/CityOfFayNC/status/1044255743485120512|Fayetteville, NC|35.0525759|-78.878292|
CityOfFayNC|2018-09-12 15:29:01|5|9|@ CityOfFayNC  and @CumberlandNC  personnel preparing in the Emergency Operations Center (EOC). Residents can reach the Call Center at (910)678-7657. pic.twitter.com/QriKbRVLpk|@ CityOfFayNC  and @CumberlandNC  personnel preparing in the Emergency Operations Center (EOC). Residents can reach the Call Center at (910)678-7657. |false|1039959084194250753|/CityOfFayNC/status/1039959084194250753||||
CityOfFayNC|2018-09-12 10:15:46|7|8|Multiple shelters and Information Call line available in @CityOfFayNC  and @CumberlandNC  . Be safe. pic.twitter.com/uL0BfjXV5y|Multiple shelters and Information Call line available in @CityOfFayNC  and @CumberlandNC  . Be safe. |false|1039880249109082112|/CityOfFayNC/status/1039880249109082112||||
CityOfFayNC|2018-09-17 11:47:05|2|0|Animal Control Evacuation Update:  http://youtu.be/kSwBfHORe14?a    via @YouTube|Animal Control Evacuation Update:      |false|1041715170324754432|/CityOfFayNC/status/1041715170324754432||||
CityOfFayNC|2018-09-08 18:00:26|2|3|pic.twitter.com/2ebb5pWm66||false|1038547638638063622|/CityOfFayNC/status/1038547638638063622||||
CityOfFayNC|2018-09-20 09:52:48|0|1|Cumberland County EOC Call Center - Duane Holder interview:  http://youtu.be/ZUCchW3ay8A?a    via @YouTube|Cumberland County EOC Call Center - Duane Holder interview:      |false|1042773573029519360|/CityOfFayNC/status/1042773573029519360||||
