'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'
CarolinaWaterNC|2018-09-15 09:17:45|1|1|@ CarolinaWaterNC  customers. Please continue to be diligent in your hurricane preparedness and response. Please monitor flooding. Turn around, don't drown. https://twitter.com/NCEmergency/st atus/1040952171003604992   …|@ CarolinaWaterNC  customers. Please continue to be diligent in your hurricane preparedness and response. Please monitor flooding. Turn around, don't drown.  atus/1040952171003604992   …|false|1040952815491993600|/CarolinaWaterNC/status/1040952815491993600
CarolinaWaterNC|2018-09-10 11:12:40|0|0|Please keep a close watch on #Florence  and prepare for the wind, rains, and flooding! https://twitter.com/NCEmergency/st atus/1039148266267574272   …|Please keep a close watch on #Florence  and prepare for the wind, rains, and flooding!  atus/1039148266267574272   …|false|1039169793407033344|/CarolinaWaterNC/status/1039169793407033344
CarolinaWaterNC|2018-09-10 12:35:18|0|0|@ CarolinaWaterNC   customers please be prepared. If you must leave, take note and go to a safe location inland. https://twitter.com/NC_Governor/st atus/1039181154589581316   …|@ CarolinaWaterNC   customers please be prepared. If you must leave, take note and go to a safe location inland.  atus/1039181154589581316   …|false|1039190590611759105|/CarolinaWaterNC/status/1039190590611759105
CarolinaWaterNC|2018-09-13 15:28:01|1|1|Thank you for the weather updates @wcnc  - Flood Watch now in effect until Tuesday morning. #cltwx  #ncwx  #scwx  #Florence|Thank you for the weather updates @wcnc  - Flood Watch now in effect until Tuesday morning. #cltwx  #ncwx  #scwx  #Florence|false|1040321217092349952|/CarolinaWaterNC/status/1040321217092349952
CarolinaWaterNC|2018-09-14 08:35:37|2|1|7:15 A.M. Update: Eye of Florence makes landfall near Wrightsville Beach; initial reports show light damage at Wrightsville Beach #FlorenceNC  #FlorenceILM   https://buff.ly/2QuFczZ   pic.twitter.com/qrST6rMI37|7:15 A.M. Update: Eye of Florence makes landfall near Wrightsville Beach; initial reports show light damage at Wrightsville Beach #FlorenceNC  #FlorenceILM      |false|1040579821355655169|/CarolinaWaterNC/status/1040579821355655169
CarolinaWaterNC|2018-09-13 21:33:17|0|0|@ CarolinaWaterNC  customers - conditions continue to deteriorate with winds and rain. PLEASE be safe during the storm. Our staff continue to monitor the situation and our systems. At this time, we are still operating. If we have an update, will keep you posted.|@ CarolinaWaterNC  customers - conditions continue to deteriorate with winds and rain. PLEASE be safe during the storm. Our staff continue to monitor the situation and our systems. At this time, we are still operating. If we have an update, will keep you posted.|false|1040413141782462464|/CarolinaWaterNC/status/1040413141782462464
CarolinaWaterNC|2018-09-21 10:04:33|0|1|Belvedere subdivision.  __NEWLINE____NEWLINE__Please be advised that the previously issued Boil Advisory has been rescinded.  It is no longer necessary for customers to boil water for human consumption (including, drinking, making ice, brushing teeth, washing dishes and food preparation)|Belvedere subdivision.  __NEWLINE____NEWLINE__Please be advised that the previously issued Boil Advisory has been rescinded.  It is no longer necessary for customers to boil water for human consumption (including, drinking, making ice, brushing teeth, washing dishes and food preparation)|false|1043138918210781184|/CarolinaWaterNC/status/1043138918210781184
CarolinaWaterNC|2018-09-19 15:19:18|0|0|Country Club Annex subdivision. Please be advised that the previously issued Boil Advisory has been rescinded.  It is no longer necessary for customers to boil water for human consumption (including, drinking, making ice, brushing teeth, washing dishes and food preparation)|Country Club Annex subdivision. Please be advised that the previously issued Boil Advisory has been rescinded.  It is no longer necessary for customers to boil water for human consumption (including, drinking, making ice, brushing teeth, washing dishes and food preparation)|false|1042493353538072576|/CarolinaWaterNC/status/1042493353538072576
CarolinaWaterNC|2018-09-19 11:52:41|0|0|Carolina Trace subdivision.  Please be advised that the previously issued Boil Advisory has been rescinded.  It is no longer necessary for customers to boil water for human consumption (including, drinking, making ice, brushing teeth, washing dishes and food preparation)|Carolina Trace subdivision.  Please be advised that the previously issued Boil Advisory has been rescinded.  It is no longer necessary for customers to boil water for human consumption (including, drinking, making ice, brushing teeth, washing dishes and food preparation)|false|1042441357799944193|/CarolinaWaterNC/status/1042441357799944193
CarolinaWaterNC|2018-09-21 09:48:31|0|0|Forestbrook Subdivision - Upcoming routine flushing project. pic.twitter.com/9GwLJWy9KO|Forestbrook Subdivision - Upcoming routine flushing project. |false|1043134885987344385|/CarolinaWaterNC/status/1043134885987344385
