KUAdirect,2017-09-27 09:41,0,1,"@KUAdirect crews have returned home to Kissimmee, concluding 11 days of power restoration work in the aftermath of Hurricane Irma. pic.twitter.com/GNZkinQ856",,@KUAdirect,,9.13035885691703E+017,https://twitter.com/MayorJoseAlvar2/status/913035885691703297
KUAdirect,2017-09-26 21:10,0,1,Thank you Kua for the information,,,,9.12846900264669E+017,https://twitter.com/Gwr0jyj1/status/912846900264669184
KUAdirect,2017-09-26 16:17,1,2,RT @KUAdirect : An update on power restoration efforts in #PuertoRico and #USVirginIslands . http:// bit.ly/2foVedA #PublicPower #Irma #Maria pic.twitter.com/4MNqrNgtBU,,@KUAdirect,#PuertoRico #USVirginIslands #PublicPower #Irma #Maria,9.12773035362537E+017,https://twitter.com/CFXway/status/912773035362537472
KUAdirect,2017-09-26 16:17,0,0,RT @KUAdirect : An update on power restoration efforts in #PuertoRico and #USVirginIslands . http:// bit.ly/2foVedA #PublicPower #Irma #Maria pic.twitter.com/SgpgUKKDIL,,@KUAdirect,#PuertoRico #USVirginIslands #PublicPower #Irma #Maria,9.1277303501441E+017,https://twitter.com/MyKnightPass/status/912773035014410240
KUAdirect,2017-09-26 16:17,0,0,RT @KUAdirect : An update on power restoration efforts in #PuertoRico and #USVirginIslands . http:// bit.ly/2foVedA #PublicPower #Irma #Maria pic.twitter.com/iXc9E1Anha,,@KUAdirect,#PuertoRico #USVirginIslands #PublicPower #Irma #Maria,9.12773034813084E+017,https://twitter.com/MyGatorPass/status/912773034813083648
KUAdirect,2017-09-26 16:17,0,0,RT @KUAdirect : An update on power restoration efforts in #PuertoRico and #USVirginIslands . http:// bit.ly/2foVedA #PublicPower #Irma #Maria pic.twitter.com/J9soTE0ehC,,@KUAdirect,#PuertoRico #USVirginIslands #PublicPower #Irma #Maria,9.12773034288849E+017,https://twitter.com/MyNolePass/status/912773034288848897
KUAdirect,2017-09-26 10:39,0,2,"Phone conference with @KUAdirect and APPA, topic Puerto Rico/Maria @eddiecharbonier @LuisRiveraMarin",,@KUAdirect @eddiecharbonier @LuisRiveraMarin,,9.12688091957268E+017,https://twitter.com/MayorJoseAlvar2/status/912688091957268483
KUAdirect,2017-09-25 18:19,0,1,Great work guys and thank you for all you do,,,,9.12441551430803E+017,https://twitter.com/Jctamayo111/status/912441551430803456
KUAdirect,2017-09-25 17:57,0,1,Great work! Thank you!,,,,9.12435820983923E+017,https://twitter.com/ha_gaaabe/status/912435820983922689
KUAdirect,2017-09-25 17:06,0,2,Sometimes it's not always a hurricame but somebody pushing the wrong button,,,,9.12423060317311E+017,https://twitter.com/Jctamayo111/status/912423060317310976
KUAdirect,2017-09-25 17:00,0,0,Yo dawg! My streets power is cutoff.......,,,,9.12421517312611E+017,https://twitter.com/ha_gaaabe/status/912421517312610306
KUAdirect,2017-09-25 16:11,1,7,Calling all our young artists! @KUAdirect is looking to feature your artwork in their 2018 Calendar of Energy Conservation. #SDOCGoodtoGreat https:// twitter.com/KUAdirect/stat us/912379400284491776 …,,@KUAdirect,#SDOCGoodtoGreat,9.12409299795808E+017,https://twitter.com/Osceolaschools/status/912409299795808257
KUAdirect,2017-09-22 11:21,2,15,The annual strategic planning retreat of @FPRA ’s Executive Committee has kicked off at @KUAdirect in #Kissimmee . #FPRA_Balance #fpra pic.twitter.com/tJ8UYLzuQ3 – bei Kissimmee Utility Authority (KUA),,@FPRA @KUAdirect,#Kissimmee #FPRA_Balance #fpra,9.11248978674676E+017,https://twitter.com/FPRA/status/911248978674675713
KUAdirect,2017-09-22 10:37,0,2,Excited to hear Jef Gray of @KUAdirect - case study on increased retention and benefits at Innovation for Utilities http:// bit.ly/2ffmomZ,,@KUAdirect,,9.11238060477682E+017,https://twitter.com/ConfsConnect/status/911238060477681665
KUAdirect,2017-09-20 20:40,0,0,Ah ok understandable just don’t want to be forgotten we appreciate all of your hard work.,,,,9.1066497175908E+017,https://twitter.com/HeySweetTweetz/status/910664971759079424
