username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|Translation|address|latitude|longitude|latlongerr
javierk9|2018-02-03 14:08:04|0|0|Memoria corta, AGP se fue de vacaciones para Europa con Anaudi empezando su mandato y así comenzó el cuatrienio más corrupto de la historia resiente liderado por el @ppdpr  |Memoria corta, AGP se fue de vacaciones para Europa con Anaudi empezando su mandato y así comenzó el cuatrienio más corrupto de la historia resiente liderado por el @ppdpr  |false|959866090867380224|/javierk9/status/959866090867380224|Short memory, AGP went on vacation to Europe with Anaudi starting his term and so began the most corrupt four-year period in history led by the @ppdpr||||
javierk9|2017-10-24 17:36:50|0|5|Con un partido corruptor como @ppdpr  nos hubiesen negado esa ayuda @ricardorossello  goza de buena credibilidad.|Con un partido corruptor como @ppdpr  nos hubiesen negado esa ayuda @ricardorossello  goza de buena credibilidad.|false|922939967743184901|/javierk9/status/922939967743184901|With a corrupting party like @ppdpr would have denied us that help @ricardorossello enjoys good credibility.||||
javierk9|2017-10-12 15:17:36|1|9|El gobernador @ricardorossello  no puede bajar a ese nivel de ignorancia debe mantener un alto nivel de diplomacia por el bien de todos.|El gobernador @ricardorossello  no puede bajar a ese nivel de ignorancia debe mantener un alto nivel de diplomacia por el bien de todos.|false|918556276350767104|/javierk9/status/918556276350767104|The governor @ricardorossello can not go down to that level of ignorance must maintain a high level of diplomacy for the good of all.||||
javierk9|2017-10-09 12:37:01|0|0|Agree!  puedo dar fe de que se está trabajando duro y sin pausa, e sido parte de ese proceso. hay retos,no todo es perfecto pero se superan.|Agree!  puedo dar fe de que se está trabajando duro y sin pausa, e sido parte de ese proceso. hay retos,no todo es perfecto pero se superan.|false|917428699120664576|/javierk9/status/917428699120664576|Agree! I can attest that you are working hard and without pause, and have been part of that process. There are challenges, not everything is perfect but they are overcome.||||
javierk9|2018-01-29 11:21:01|0|1|Por más que traten de cambiar la opinión pública ya es tarde la gente se canso, es momento de un cambio lo que sucede es que el proponente del cambio no es del agrado de muchos, los que tuvieron la oportunidad no se atrevieron, no les queda más que oponerse|Por más que traten de cambiar la opinión pública ya es tarde la gente se canso, es momento de un cambio lo que sucede es que el proponente del cambio no es del agrado de muchos, los que tuvieron la oportunidad no se atrevieron, no les queda más que oponerse|false|958012114450427910|/javierk9/status/958012114450427910|As much as they try to change public opinion it is already late people get tired, it is time for a change what happens is that the proponent of change is not liked by many, those who had the opportunity did not dare, they do not have more than opposing||||
javierk9|2018-01-06 06:39:44|0|2|Happy three kings’ day! pic.twitter.com/YkZUFlnYAW|Happy three kings’ day! |false|949606404343717888|/javierk9/status/949606404343717888|Happy three kings’ day! pic.twitter.com/YkZUFlnYAW||||
javierk9|2017-10-05 15:49:51|0|0|Te puedo dar fe de que esa ayuda está llegando personalmente e llegado a sitios distantes de la isla llevando suministros.|Te puedo dar fe de que esa ayuda está llegando personalmente e llegado a sitios distantes de la isla llevando suministros.|false|916027673947918336|/javierk9/status/916027673947918336|I can give you faith that this help is coming personally and arrived at distant places on the island carrying supplies.||||
javierk9|2018-02-13 10:16:53|1|4|Que casualidad que a los populares no les abre el enlace.|Que casualidad que a los populares no les abre el enlace.|false|963431793155366913|/javierk9/status/963431793155366913|What a coincidence that the popular does not open the link.||||
javierk9|2017-11-16 07:35:30|0|0|Este es de los que les gusta que todo salga mal y a la menor provocación culpan al gobierno de todo. Obsérvalos, y verás...|Este es de los que les gusta que todo salga mal y a la menor provocación culpan al gobierno de todo. Obsérvalos, y verás...|false|931138659667070976|/javierk9/status/931138659667070976|This is one of those who like everything to go wrong and at the slightest provocation blame the government for everything. Observe them, and you will see ...||||
javierk9|2017-11-26 13:06:30|0|1|Mi hermano, nadie se preparó para algo así.|Mi hermano, nadie se preparó para algo así.|false|934845836944605184|/javierk9/status/934845836944605184|My brother, nobody prepared for something like that.||||
javierk9|2017-10-16 12:37:38|0|0|Continuamente se envían artículos de primera necesidad desde el centro de acopio a vieques y culebras.|Continuamente se envían artículos de primera necesidad desde el centro de acopio a vieques y culebras.|false|919965570963042305|/javierk9/status/919965570963042305|Items of basic necessity are continually sent from the collection center to Vieques and snakes.||||
javierk9|2017-10-02 12:38:53|0|0|La milicia no mueve recursos ni logística,no sin antes tener la recomendación del gobernador quién es la máxima autoridad civil.|La milicia no mueve recursos ni logística,no sin antes tener la recomendación del gobernador quién es la máxima autoridad civil.|false|914892455010603009|/javierk9/status/914892455010603009|The militia does not move resources or logistics, not without first having the recommendation of the governor who is the highest civil authority.||||
javierk9|2017-10-05 19:12:12|0|0|Se nota que no vives aquí,estamos trabajando al máximo no necesitamos críticas necesitamos manos que nos ayuden.|Se nota que no vives aquí,estamos trabajando al máximo no necesitamos críticas necesitamos manos que nos ayuden.|false|916078599760998400|/javierk9/status/916078599760998400|It shows that you do not live here, we are working to the maximum we do not need criticism, we need hands to help us.||||
javierk9|2017-12-21 10:01:03|0|2|pic.twitter.com/yEBMvR63uQ||false|943858864017076225|/javierk9/status/943858864017076225|pic.twitter.com/yEBMvR63uQ||||
javierk9|2018-03-14 19:42:45|0|0|Bochornoso es los más de 90 impuestos que impuso la pasada administración,bochornoso es Anaudi Hernández y los ladrones del partido popular se agradecido que aun en la crisis se establece un aumento y hay garantías de empleo.|Bochornoso es los más de 90 impuestos que impuso la pasada administración,bochornoso es Anaudi Hernández y los ladrones del partido popular se agradecido que aun en la crisis se establece un aumento y hay garantías de empleo.|false|974068345170550784|/javierk9/status/974068345170550784|Bochornoso is the more than 90 taxes imposed by the last administration, embarrassing is Anaudi Hernández and the popular party thieves are grateful that even in the crisis an increase is established and there are guarantees of employment.||||
javierk9|2018-02-17 19:26:01|0|0|Be safe!!|Be safe!!|false|965019535681245190|/javierk9/status/965019535681245190|Be safe!!||||
javierk9|2018-02-19 20:07:58|0|0|Que no se te olvide Anaudi y los ladrones del partido popular, esos si están presos.O tienes memoria selectiva?|Que no se te olvide Anaudi y los ladrones del partido popular, esos si están presos.O tienes memoria selectiva?|false|965754871331901440|/javierk9/status/965754871331901440|Do not forget Anaudi and the popular party thieves, those who are prisoners. Or do you have selective memory?||||
javierk9|2017-10-06 11:24:36|1|2|Estamos todavía en plena emergencia y cada vehículo que obstruye el paso limita la efectividad de llevar recursos con prontitud.|Estamos todavía en plena emergencia y cada vehículo que obstruye el paso limita la efectividad de llevar recursos con prontitud.|false|916323311369576448|/javierk9/status/916323311369576448|We are still in full emergency and every vehicle that obstructs the passage limits the effectiveness of carrying resources promptly.||||
javierk9|2017-10-26 04:19:13|4|2|El que se esconde detrás de un perfil sin su foto y habla de esa manera es un cobarde.|El que se esconde detrás de un perfil sin su foto y habla de esa manera es un cobarde.|false|923464017238163456|/javierk9/status/923464017238163456|He who hides behind a profile without his picture and talks like that is a coward.||||
